"Colony","Nest","Day","ScaledX","ScaledY","ColorID","Density"
11,"Tube",2,3.736188278,1.948573599,"Db,P,P,Db","Low"
11,"Tube",2,3.759378835,1.4670575,"Db,P,W,G","Low"
11,"Tube",2,3.399264302,1.569362765,"Db,S,W,Lb","Low"
11,"Tube",2,3.605237539,2.105442354,"Db,W,P,P","Low"
11,"Tube",2,3.363797113,2.060428037,"Db,Y,O,W","Low"
11,"Tube",2,3.493385146,1.323830129,"Lb,Db,S,G","Low"
11,"Tube",2,3.702087887,1.60210045,"Lb,O,P,Db","Low"
11,"Tube",2,3.706180097,1.111035178,"Lb,S,S,O","Low"
11,"Tube",2,3.771655467,0.379894233,"X,X,X,X","Low"
11,"Tube",2,3.715727225,0.523121604,"X,X,X,X","Low"
11,"Tube",2,3.331059428,0.776838661,"X,X,X,X","Low"
11,"Tube",2,3.768925962,0.943254543,"X,X,X,X","Low"
11,"Tube",2,3.809848068,1.501159937,"X,X,X,X","Low"
11,"Tube",2,3.537034711,1.637565593,"X,X,X,X","Low"
11,"Tube",2,3.441549115,1.832628996,"X,X,X,X","Low"
11,"Tube",2,3.607967043,1.896739613,"X,X,X,X","Low"
11,"Tube",2,3.812577573,1.981311283,"X,X,X,X","Low"
11,"Tube",2,2.338017005,1.878324665,"Db,G,O,Y","Low"
11,"Tube",2,3.078707123,1.711225384,"Db,Lb,Db,Lb","Low"
11,"Tube",2,2.857727751,1.745327821,"Db,Lb,S,W","Low"
11,"Tube",2,1.670986677,1.98062993,"Db,O,O,Db","Low"
11,"Tube",2,2.710408169,2.084981301,"Db,S,P,O","Low"
11,"Tube",2,3.160551335,2.109534564,"Db,Y,Y,Db","Low"
11,"Tube",2,3.212385321,1.989495705,"X,X,X,X","Low"
11,"Tube",2,3.144182493,1.829899491,"X,X,X,X","Low"
11,"Tube",2,2.861819962,1.659391398,"X,X,X,X","Low"
11,"Tube",2,2.106807106,1.665529714,"X,X,X,X","Low"
11,"Tube",2,1.355886461,1.904924034,"Db,G,S,S","Low"
11,"Tube",2,0.95757728,3.408130077,"Db,S,Db,S","Low"
11,"Tube",2,1.291775843,2.293684041,"Db,S,Lb,W","Low"
11,"Tube",2,1.250853737,2.711089522,"Db,W,Db,W","Low"
11,"Tube",2,0.99713668,1.86127447,"Lb,P,S,Db","Low"
11,"Tube",2,1.278134459,2.107488459,"O,G,W,O","Low"
11,"Tube",2,0.984860048,1.992225209,"O,Lb,W,P","Low"
11,"Tube",2,1.098077193,3.112126161,"O,S,W,G","Low"
11,"Tube",2,0.890739205,3.084845439,"O,W,W,Lb","Low"
11,"Tube",2,0.898923626,2.117718985,"X,X,X,X","Low"
11,"Tube",2,0.939845732,2.682444048,"X,X,X,X","Low"
11,"Tube",2,0.923476889,2.532397008,"X,X,X,X","Low"
11,"Tube",2,1.312236896,2.878870157,"X,X,X,X","Low"
11,"Tube",2,2.223435108,3.65229796,"Db,O,Lb,P","Low"
11,"Tube",2,1.214023842,3.845996611,"Db,Y,G,Lb","Low"
11,"Tube",2,0.960306785,3.697312277,"O,Db,W,S","Low"
11,"Tube",2,2.701663385,4.06478396,"O,Y,W,Db","Low"
11,"Tube",2,2.722003448,3.636610471,"X,X,?,Y","Low"
11,"Tube",2,1.261765617,4.023324373,"X,X,X,X","Low"
11,"Tube",2,2.461464676,3.637975223,"X,X,X,X","Low"
11,"Tube",2,3.133951966,3.64820575,"Db,O,G,S","Low"
11,"Tube",2,3.951712733,3.982402267,"Db,S,G,Y","Low"
11,"Tube",2,3.520665868,3.70686145,"X,X,X,X","Low"
11,"Tube",2,3.728003856,3.72868521,"X,X,X,X","Low"
11,"Tube",2,6.006683808,3.633883013,"Db,Db,?,X","Low"
11,"Tube",2,6.559132239,4.032873546,"Db,Db,Db,Db","Low"
11,"Tube",2,6.094666335,3.983767019,"Db,O,S,G","Low"
11,"Tube",2,6.49774908,3.92238386,"Db,S,O,P","Low"
11,"Tube",2,6.280861918,3.697312277,"Db,S,S,Db","Low"
11,"Tube",2,4.785158944,4.06151902,"Db,Y,Lb,G","Low"
11,"Tube",2,5.865502542,4.000135861,"O,P,W,Y","Low"
11,"Tube",2,6.694175188,3.754603225,"X,X,X,X","Low"
11,"Tube",2,6.753512242,2.938207211,"Db,G,Lb,Lb","Low"
11,"Tube",2,6.589823818,2.093165722,"Db,O,W,Y","Low"
11,"Tube",2,6.512071817,3.371981534,"Db,P,O,O","Low"
11,"Tube",2,6.657345293,1.753512242,"Db,S,Y,G","Low"
11,"Tube",2,6.538671186,1.641999503,"X,X,X,X","Low"
11,"Tube",2,4.587368082,1.735097294,"Db,G,P,W","Low"
11,"Tube",2,5.894148016,1.857863612,"Db,G,Y,O","Low"
11,"Tube",2,5.280316426,2.0461053,"Db,Lb,W,S","Low"
11,"Tube",2,5.959623386,1.677806346,"X,X,X,X","Low"
11,"Tube",2,5.075705896,2.018824578,"X,X,X,X","Low"
11,"Tube",2,4.851999065,1.99154181,"X,X,X,X","Low"
11,"Tube",2,5.212113598,1.694175188,"X,X,X,X","Low"
11,"Tube",2,4.933843277,1.666894466,"X,X,X,X","Low"
11,"Tube",3,3.765181661,1.879799403,"Db,Lb,S,W","Low"
11,"Tube",3,3.371491921,0.64428373,"Db,P,Y,Y","Low"
11,"Tube",3,3.497137582,0.514449879,"Db,W,G,G","Low"
11,"Tube",3,3.283539958,2.043138763,"Db,X,?,O","Low"
11,"Tube",3,3.392432864,1.404439983,"Lb,Db,S,G","Low"
11,"Tube",3,3.758899378,0.721765221,"X,X,X,X","Low"
11,"Tube",3,3.465726167,1.151054565,"X,X,X,X","Low"
11,"Tube",3,3.327515939,1.132207716,"X,X,X,X","Low"
11,"Tube",3,3.781934415,1.025408903,"X,X,X,X","Low"
11,"Tube",3,3.70235883,1.278794321,"X,X,X,X","Low"
11,"Tube",3,3.645818282,1.496580134,"X,X,X,X","Low"
11,"Tube",3,3.742146623,1.513332889,"X,X,X,X","Low"
11,"Tube",3,3.658382848,1.775094684,"X,X,X,X","Low"
11,"Tube",3,3.319139562,1.72483642,"X,X,X,X","Low"
11,"Tube",3,3.645818282,2.005445064,"X,X,X,X","Low"
11,"Tube",3,3.562054508,2.116432065,"X,X,X,X","Low"
11,"Tube",3,3.683511981,2.089208839,"X,X,X,X","Low"
11,"Tube",3,3.428032469,2.072456084,"X,X,X,X","Low"
11,"Tube",3,2.334915212,2.124808443,"Db,Lb,O,G","Low"
11,"Tube",3,3.203964372,2.053609234,"Db,O,P,Lb","Low"
11,"Tube",3,2.879379746,1.919587195,"Db,S,G,Y","Low"
11,"Tube",3,2.466145824,1.69133091,"Db,Y,Y,Db","Low"
11,"Tube",3,2.864721085,1.846293893,"O,P,Y,W","Low"
11,"Tube",3,3.185117523,1.747871458,"X,X,X,X","Low"
11,"Tube",3,3.017589974,1.697613193,"X,X,X,X","Low"
11,"Tube",3,2.747451801,1.69133091,"X,X,X,X","Low"
11,"Tube",3,2.940805816,2.100376644,"X,X,X,X","Low"
11,"Tube",3,2.915676684,2.080832461,"X,X,X,X","Low"
11,"Tube",3,2.748149135,2.133882154,"X,X,X,X","Low"
11,"Tube",3,2.595979674,2.159011286,"X,X,X,X","Low"
11,"Tube",3,2.383079383,1.73949508,"X,X,X,X","Low"
11,"Tube",3,2.203684601,1.677369583,"X,X,X,X","Low"
11,"Tube",3,1.983804693,1.67806901,"X,X,X,X","Low"
11,"Tube",3,1.593605809,1.959374988,"X,X,X,X","Low"
11,"Tube",3,1.42607826,2.124808443,"X,X,X,X","Low"
11,"Tube",3,1.233421578,1.687142721,"?,X,Lb,O","Low"
11,"Tube",3,1.302526692,3.453161601,"?,X,P,O","Low"
11,"Tube",3,0.996788916,3.474102544,"Db,W,Db,W","Low"
11,"Tube",3,1.000977104,2.372608911,"Db,W,O,S","Low"
11,"Tube",3,0.906045525,2.115035304,"X,X,X,X","Low"
11,"Tube",3,0.968868356,2.18693394,"X,X,X,X","Low"
11,"Tube",3,0.858578688,2.272092381,"X,X,X,X","Low"
11,"Tube",3,0.926986468,4.039508022,"Db,Db,O,Lb","Low"
11,"Tube",3,1.635487696,3.975987858,"Db,W,S,Db","Low"
11,"Tube",3,1.199218735,3.906882744,"O,Db,W,S","Low"
11,"Tube",3,1.1140582,4.066033915,"O,S,Y,Y","Low"
11,"Tube",3,1.812167943,3.711635014,"O,Y,W,Db","Low"
11,"Tube",3,1.27739756,3.770069277,"X,X,X,X","Low"
11,"Tube",3,1.434454637,3.676532364,"X,X,X,X","Low"
11,"Tube",3,1.72483642,4.098842091,"X,X,X,X","Low"
11,"Tube",3,1.826747616,4.038810688,"X,X,X,X","Low"
11,"Tube",3,2.040345241,4.027642883,"X,X,X,X","Low"
11,"Tube",3,3.53901947,3.963423291,"Db,G,S,S","Low"
11,"Tube",3,3.03015454,3.661873703,"Db,P,O,O","Low"
11,"Tube",3,4.607007594,3.701661496,"O,W,W,Lb","Low"
11,"Tube",3,3.387547342,3.730281484,"X,X,X,X","Low"
11,"Tube",3,4.195168338,3.661873703,"X,X,X,X","Low"
11,"Tube",3,6.4002497,3.908976838,"Db,G,Lb,Lb","Low"
11,"Tube",3,5.698030756,4.024152028,"Db,O,S,G","Low"
11,"Tube",3,6.528688883,3.97319643,"Db,S,O,P","Low"
11,"Tube",3,5.46977447,4.057657538,"Db,W,P,P","Low"
11,"Tube",3,5.346222903,3.831495347,"Db,Y,S,P","Low"
11,"Tube",3,6.349991435,4.090465714,"Lb,S,S,O","Low"
11,"Tube",3,5.601702415,3.659779609,"X,O,X,X","Low"
11,"Tube",3,6.687840055,3.716320157,"X,X,X,X","Low"
11,"Tube",3,6.542648116,3.146726491,"Db,O,W,Y","Low"
11,"Tube",3,6.24389205,2.033365624,"Db,Y,G,Lb","Low"
11,"Tube",3,5.589137849,2.103867499,"Db,P,P,Db","Low"
11,"Tube",3,4.381542736,1.790450678,"Db,Y,Db,Y","Low"
11,"Tube",3,5.471868565,1.716460042,"Lb,Lb,P,G","Low"
11,"Tube",3,5.086555202,2.080832461,"O,Lb,W,P","Low"
11,"Tube",3,5.735724454,1.784867823,"O,O,W,W","Low"
11,"Tube",3,6.066591363,2.072456084,"O,P,W,Y","Low"
11,"Tube",3,5.14309575,1.733212797,"X,X,X,X","Low"
11,"Tube",4,3.352242302,1.519129747,"Db,Lb,P,Y","Low"
11,"Tube",4,3.650393978,1.772427866,"Db,P,Db,P","Low"
11,"Tube",4,3.42612026,0.929420062,"Db,P,G,W","Low"
11,"Tube",4,3.688653867,1.976912668,"Db,S,Db,S","Low"
11,"Tube",4,3.515829351,1.085093524,"Db,S,S,Lb","Low"
11,"Tube",4,3.751978397,1.385885041,"Db,W,P,P","Low"
11,"Tube",4,3.405011424,1.633905457,"Db,X,Y,X","Low"
11,"Tube",4,3.484167087,2.123350643,"Lb,Lb,Y,Db","Low"
11,"Tube",4,3.381264725,1.761874438,"Lb,Y,P,W","Low"
11,"Tube",4,3.43799361,1.984828234,"O,P,Y,W","Low"
11,"Tube",4,3.593667072,0.255277011,"O,X,Db,O","Low"
11,"Tube",4,3.730869561,0.206465672,"X,X,X,X","Low"
11,"Tube",4,3.688653867,0.581135148,"X,X,X,X","Low"
11,"Tube",4,3.346964598,1.110158165,"X,X,X,X","Low"
11,"Tube",4,3.571238315,1.244722791,"X,X,X,X","Low"
11,"Tube",4,3.631924983,1.164249187,"X,X,X,X","Low"
11,"Tube",4,3.745380772,1.085093524,"X,X,X,X","Low"
11,"Tube",4,3.750658476,1.170844832,"X,X,X,X","Low"
11,"Tube",4,3.771767312,1.647098727,"X,X,X,X","Low"
11,"Tube",4,3.50263806,1.834432476,"X,X,X,X","Low"
11,"Tube",4,1.577176573,1.90435463,"Db,Db,S,Y","Low"
11,"Tube",4,2.872030624,1.685356638,"Db,Lb,Lb,Db","Low"
11,"Tube",4,2.244721999,1.959763594,"Db,P,O,O","Low"
11,"Tube",4,2.099603945,1.790896861,"Db,W,Lb,Y","Low"
11,"Tube",4,1.983508314,2.041557119,"Db,W,S,O","Low"
11,"Tube",4,2.800790528,1.964380348,"Db,Y,Db,Y","Low"
11,"Tube",4,2.731529323,1.796174565,"Db,Y,O,W","Low"
11,"Tube",4,3.025064245,1.71438104,"Lb,X,P,X","Low"
11,"Tube",4,3.166226495,2.127308426,"X,P,P,?","Low"
11,"Tube",4,3.114775315,1.70118777,"X,X,X,X","Low"
11,"Tube",4,2.594985805,1.746702276,"X,X,X,X","Low"
11,"Tube",4,2.687993709,1.994063721,"X,X,X,X","Low"
11,"Tube",4,2.656331444,2.0692616,"X,X,X,X","Low"
11,"Tube",4,2.515830143,2.023747094,"X,X,X,X","Low"
11,"Tube",4,2.676120359,2.124670564,"X,X,X,X","Low"
11,"Tube",4,2.083772812,2.13126621,"X,X,X,X","Low"
11,"Tube",4,1.867412682,1.664247802,"X,X,X,X","Low"
11,"Tube",4,1.439313135,1.697229987,"X,X,X,X","Low"
11,"Tube",4,1.120711594,1.946570324,"Db,G,Db,G","Low"
11,"Tube",4,0.946569136,3.27440656,"Db,G,Y,O","Low"
11,"Tube",4,0.873350149,2.963720585,"Db,Lb,Lb,O","Low"
11,"Tube",4,0.867413474,2.514512201,"Db,O,G,S","Low"
11,"Tube",4,1.049471497,3.213060922,"Db,P,P,Db","Low"
11,"Tube",4,1.239445087,3.399076728,"O,W,W,Lb","Low"
11,"Tube",4,1.257255111,1.70118777,"X,X,X,X","Low"
11,"Tube",4,1.275065135,2.797493694,"X,X,X,X","Low"
11,"Tube",4,0.956463594,3.771108342,"Db,Lb,O,G","Low"
11,"Tube",4,1.104880461,3.701847137,"Db,O,P,Lb","Low"
11,"Tube",4,1.53429993,4.006596437,"Db,W,Db,W","Low"
11,"Tube",4,0.920843546,3.945250799,"Db,W,W,Db","Low"
11,"Tube",4,1.841028121,3.691952679,"Db,Y,G,Lb","Low"
11,"Tube",4,1.888521519,4.014512003,"O,Db,W,S","Low"
11,"Tube",4,1.31860075,4.034300919,"O,X,Y,X","Low"
11,"Tube",4,1.42607826,3.957141008,"O,Y,W,Db","Low"
11,"Tube",4,1.322558533,3.622691475,"X,X,X,X","Low"
11,"Tube",4,4.08509115,4.054089835,"Db,Y,Lb,G","Low"
11,"Tube",4,3.203825435,4.025726382,"Db,Y,S,P","Low"
11,"Tube",4,4.554088449,4.008575329,"O,G,W,O","Low"
11,"Tube",4,3.085091941,3.822559522,"X,O,X,X","Low"
11,"Tube",4,4.72031534,4.095646557,"Db,G,Lb,Lb","Low"
11,"Tube",4,5.096963708,3.948549611,"Db,G,S,S","Low"
11,"Tube",4,6.647755719,3.998680871,"Db,Lb,S,W","Low"
11,"Tube",4,6.655671286,3.830475088,"O,O,W,W","Low"
11,"Tube",4,5.26583044,3.637202686,"X,X,X,X","Low"
11,"Tube",4,5.978890372,3.669525901,"X,X,X,X","Low"
11,"Tube",4,6.424140973,1.875330228,"Db,W,O,P","Low"
11,"Tube",4,6.582452298,2.0692616,"X,X,X,X","Low"
11,"Tube",4,4.456463792,1.701846741,"Db,Db,Db,Db","Low"
11,"Tube",4,5.086410279,2.006596041,"Db,G,O,Y","Low"
11,"Tube",4,4.864774424,1.750660059,"O,Db,W,P","Low"
11,"Tube",4,5.680077747,1.671504397,"X,X,X,X","Low"
11,"Tube",4,5.355539531,1.689973392,"X,X,X,X","Low"
11,"Tube",5,3.774332549,2.052631283,"Db,Lb,Lb,Db","Low"
11,"Tube",5,3.669068685,1.795963692,"Db,O,P,Lb","Low"
11,"Tube",5,3.705118428,1.966113631,"Db,O,W,Y","Low"
11,"Tube",5,3.832011704,1.017304828,"Db,W,Lb,Y","Low"
11,"Tube",5,3.344627492,1.053352408,"Lb,O,P,Db","Low"
11,"Tube",5,3.724584899,1.824802188,"O,P,Y,W","Low"
11,"Tube",5,3.814708174,0.522711532,"X,X,X,X","Low"
11,"Tube",5,3.832011704,0.808219783,"X,X,X,X","Low"
11,"Tube",5,3.42393606,1.02307123,"X,X,X,X","Low"
11,"Tube",5,3.474403969,1.162942154,"X,X,X,X","Low"
11,"Tube",5,3.807496928,1.284066866,"X,X,X,X","Low"
11,"Tube",5,3.827685822,1.572458317,"X,X,X,X","Low"
11,"Tube",5,3.634461624,1.52343309,"X,X,X,X","Low"
11,"Tube",5,3.521988677,1.641672438,"X,X,X,X","Low"
11,"Tube",5,3.457100439,1.667627734,"X,X,X,X","Low"
11,"Tube",5,3.389328999,1.682048063,"X,X,X,X","Low"
11,"Tube",5,3.354721939,1.726749571,"X,X,X,X","Low"
11,"Tube",5,3.793078761,1.725306889,"X,X,X,X","Low"
11,"Tube",5,3.670511367,1.992068927,"X,X,X,X","Low"
11,"Tube",5,3.586876916,2.000720692,"X,X,X,X","Low"
11,"Tube",5,3.824800458,1.754145385,"X,X,X,X","Low"
11,"Tube",5,3.45565992,1.925740169,"X,X,X,X","Low"
11,"Tube",5,2.846430736,1.697188652,"?,X,S,O","Low"
11,"Tube",5,2.91997074,2.099495732,"Db,Lb,S,W","Low"
11,"Tube",5,3.129776045,1.852200166,"Db,P,Lb,S","Low"
11,"Tube",5,2.457821563,2.153569264,"Db,P,P,Db","Low"
11,"Tube",5,2.589040723,1.805335717,"Db,S,O,P","Low"
11,"Tube",5,1.91131984,1.840663037,"Db,Y,Db,Y","Low"
11,"Tube",5,3.259552522,2.07714606,"X,X,X,X","Low"
11,"Tube",5,2.971881331,1.894016309,"X,X,X,X","Low"
11,"Tube",5,3.030280745,1.697188652,"X,X,X,X","Low"
11,"Tube",5,2.385724241,1.689257146,"X,X,X,X","Low"
11,"Tube",5,2.421773984,2.090123707,"X,X,X,X","Low"
11,"Tube",5,2.11607684,1.918528923,"X,X,X,X","Low"
11,"Tube",5,1.522710667,1.766402773,"X,X,X,X","Low"
11,"Tube",5,0.916366847,2.334536073,"Db,Lb,Db,Lb","Low"
11,"Tube",5,1.178803002,2.44700902,"O,Db,W,S","Low"
11,"Tube",5,1.334534775,2.793079626,"O,W,W,Lb","Low"
11,"Tube",5,1.141312741,2.198991031,"X,X,X,X","Low"
11,"Tube",5,1.049026525,2.91997074,"X,X,X,X","Low"
11,"Tube",5,1.054795089,3.199712588,"X,X,X,X","Low"
11,"Tube",5,1.34030334,3.358327562,"X,X,X,X","Low"
11,"Tube",5,2.237201552,4.0937276,"Db,S,P,O","Low"
11,"Tube",5,1.793078328,3.721701698,"Db,X,X,O","Low"
11,"Tube",5,1.536408574,3.963951123,"X,X,X,X","Low"
11,"Tube",5,1.919971605,4.113914331,"X,X,X,X","Low"
11,"Tube",5,2.263156847,3.912040532,"X,X,X,X","Low"
11,"Tube",5,3.718816335,4.028839361,"Db,W,P,P","Low"
11,"Tube",5,3.672674308,4.135543744,"Db,Y,S,P","Low"
11,"Tube",5,3.012977215,4.108868189,"X,X,X,X","Low"
11,"Tube",5,6.413120921,4.046142892,"Db,Lb,W,S","Low"
11,"Tube",5,4.957461434,3.682048496,"Db,O,Lb,P","Low"
11,"Tube",5,6.140590319,4.078587011,"Db,W,S,Db","Low"
11,"Tube",5,5.580388525,4.065609363,"Db,W,S,O","Low"
11,"Tube",5,6.736119432,3.720259017,"Db,Y,G,Lb","Low"
11,"Tube",5,5.306415241,4.065609363,"Db,Y,Lb,G","Low"
11,"Tube",5,6.441959417,3.913483214,"O,P,W,Y","Low"
11,"Tube",5,5.831289714,3.669791107,"X,X,X,X","Low"
11,"Tube",5,6.39293419,2.586877781,"Db,Db,Db,Db","Low"
11,"Tube",5,6.381397061,2.846430736,"Db,Db,Y,Db","Low"
11,"Tube",5,6.37851386,3.198269907,"Db,G,P,W","Low"
11,"Tube",5,6.407352357,2.142754558,"Db,Lb,O,G","Low"
11,"Tube",5,6.333092093,1.781543362,"O,G,W,O","Low"
11,"Tube",5,6.427541251,3.025234603,"O,O,W,W","Low"
11,"Tube",5,5.426099434,1.75991395,"Db,Db,O,Lb","Low"
11,"Tube",5,5.529920616,2.033887234,"Db,G,Y,O","Low"
11,"Tube",5,5.103098759,1.736841855,"Db,W,Db,W","Low"
11,"Tube",5,4.674116125,1.917808664,"O,Lb,W,P","Low"
11,"Tube",5,4.273085848,1.893140252,"O,Y,W,Db","Low"
11,"Tube",5,5.75774971,1.696468393,"X,X,X,X","Low"
11,"Tube",7,3.749352644,1.984836703,"Db,S,Lb,W","Low"
11,"Tube",7,3.446086703,0.665499611,"Db,W,Lb,Y","Low"
11,"Tube",7,3.720839813,0.416666019,"Lb,G,P,Y","Low"
11,"Tube",7,3.275013608,2.11443818,"Lb,Y,P,W","Low"
11,"Tube",7,3.803784992,0.953213453,"X,X,X,X","Low"
11,"Tube",7,3.808967729,1.227968507,"X,X,X,X","Low"
11,"Tube",7,3.373508942,1.121695179,"X,X,X,X","Low"
11,"Tube",7,3.391654355,1.487169518,"X,X,X,X","Low"
11,"Tube",7,3.819337092,1.748963841,"X,X,X,X","Low"
11,"Tube",7,3.715655132,2.153318429,"X,X,X,X","Low"
11,"Tube",7,3.627527216,2.098886081,"X,X,X,X","Low"
11,"Tube",7,3.549766719,1.992612753,"X,X,X,X","Low"
11,"Tube",7,3.311300544,1.756739891,"X,X,X,X","Low"
11,"Tube",7,3.285381026,2.135173017,"X,X,X,X","Low"
11,"Tube",7,2.821409409,2.08592535,"Db,Lb,Lb,Db","Low"
11,"Tube",7,2.852513608,1.896708787,"Db,O,P,Lb","Low"
11,"Tube",7,2.419648134,1.682218118,"Db,P,P,Db","Low"
11,"Tube",7,2.844737558,1.748963841,"Db,W,P,P","Low"
11,"Tube",7,2.453343701,2.112494168,"Db,X,?,O","Low"
11,"Tube",7,1.986780715,2.161741835,"X,O,?,P","Low"
11,"Tube",7,3.075427683,1.668610031,"X,X,X,X","Low"
11,"Tube",7,2.795489891,1.671203344,"X,X,X,X","Low"
11,"Tube",7,2.717729393,2.036677683,"X,X,X,X","Low"
11,"Tube",7,2.901763219,2.163685848,"X,X,X,X","Low"
11,"Tube",7,2.637377527,1.677035381,"X,X,X,X","Low"
11,"Tube",7,2.671073095,2.161741835,"X,X,X,X","Low"
11,"Tube",7,1.314152411,3.29250972,"Db,Lb,S,W","Low"
11,"Tube",7,0.977190902,3.569854199,"Db,S,P,O","Low"
11,"Tube",7,0.946734059,2.134525661,"Db,S,S,O","Low"
11,"Tube",7,0.973950233,1.776827372,"Db,S,W,Lb","Low"
11,"Tube",7,1.226671851,1.757387247,"Db,W,Db,W","Low"
11,"Tube",7,0.938958009,2.383359253,"Db,Y,S,P","Low"
11,"Tube",7,1.323872473,2.881026439,"O,P,Y,W","Low"
11,"Tube",7,0.878693624,2.955546267,"O,W,W,Lb","Low"
11,"Tube",7,1.016071151,3.282140358,"X,O,?,X","Low"
11,"Tube",7,1.129471229,2.18118196,"X,X,X,X","Low"
11,"Tube",7,1.00311042,4.010497667,"Db,Db,Lb,O","Low"
11,"Tube",7,1.371176128,4.046786547,"Db,Db,S,Y","Low"
11,"Tube",7,1.713322317,4.134914463,"Db,G,G,Db","Low"
11,"Tube",7,1.316743779,3.95347395,"Db,O,S,G","Low"
11,"Tube",7,1.578538103,4.085666796,"Db,P,O,O","Low"
11,"Tube",7,1.244167963,4.140099145,"Db,Y,G,Lb","Low"
11,"Tube",7,2.191549378,4.114826983,"Lb,O,P,Db","Low"
11,"Tube",7,1.798858865,3.992354199,"O,G,W,O","Low"
11,"Tube",7,2.730690124,4.107050933,"O,S,Y,Y","Low"
11,"Tube",7,1.086055599,3.914593701,"X,X,X,X","Low"
11,"Tube",7,3.715655132,4.09992224,"Db,Db,O,Lb","Low"
11,"Tube",7,3.790824261,3.646319984,"Db,G,Db,G","Low"
11,"Tube",7,4.107050933,4.055857309,"Db,G,O,Y","Low"
11,"Tube",7,4.381804044,4.063633359,"Db,Y,P,S","Low"
11,"Tube",7,4.609900855,3.685200233,"O,?,W,X","Low"
11,"Tube",7,4.078538103,3.74222395,"O,O,W,W","Low"
11,"Tube",7,3.008034603,4.024105754,"O,S,W,G","Low"
11,"Tube",7,3.242969251,4.049026092,"O,Y,W,Db","Low"
11,"Tube",7,6.670554044,3.798600311,"Db,G,P,W","Low"
11,"Tube",7,6.771642691,3.938569207,"Db,Lb,O,G","Low"
11,"Tube",7,5.093312597,3.746759331,"Db,S,O,P","Low"
11,"Tube",7,6.535769829,4.065577372,"Db,Y,O,W","Low"
11,"Tube",7,4.769309876,4.096681571,"X,X,X,X","Low"
11,"Tube",7,4.867807154,3.718248445,"X,X,X,X","Low"
11,"Tube",7,5.938310653,3.650855365,"X,X,X,X","Low"
11,"Tube",7,6.349144635,3.275013608,"X,O,G,?","Low"
11,"Tube",7,5.622083981,1.701658243,"Db,?,Db,X","Low"
11,"Tube",7,5.640227449,1.701658243,"Db,G,Y,O","Low"
11,"Tube",7,5.311041991,1.709434292,"Db,X,Lb,?","Low"
11,"Tube",7,5.69725311,2.082684681,"Db,X,Y,X","Low"
11,"Tube",7,4.768015163,2.109900855,"O,Lb,W,P","Low"
11,"Tube",7,5.870917574,1.966043935,"O,P,W,Y","Low"
11,"Tube",7,5.31881804,2.111197512,"X,X,X,X","Low"
11,"Tube",8,3.45210728,2.014047893,"Db,Db,S,Y","Low"
11,"Tube",8,3.541507663,1.911877395,"Db,Lb,Lb,Db","Low"
11,"Tube",8,3.748404215,2.001277778,"Db,O,W,Y","Low"
11,"Tube",8,3.766283525,0.918262452,"Db,S,G,Y","Low"
11,"Tube",8,3.518519157,1.556833333,"Db,Y,Lb,Db","Low"
11,"Tube",8,3.342273946,1.653894636,"G,G,X,P","Low"
11,"Tube",8,3.710090038,0.277139847,"Lb,Lb,P,G","Low"
11,"Tube",8,3.46998659,0.261814176,"X,X,X,X","Low"
11,"Tube",8,3.694764368,0.300128352,"X,X,X,X","Low"
11,"Tube",8,3.77394636,0.54789272,"X,X,X,X","Low"
11,"Tube",8,3.819923372,0.611749042,"X,X,X,X","Low"
11,"Tube",8,3.794381226,0.879948276,"X,X,X,X","Low"
11,"Tube",8,3.819923372,1.16347318,"X,X,X,X","Low"
11,"Tube",8,3.740741379,1.472542146,"X,X,X,X","Low"
11,"Tube",8,3.636015326,1.597701149,"X,X,X,X","Low"
11,"Tube",8,3.370369732,1.436781609,"X,X,X,X","Low"
11,"Tube",8,3.830139847,1.781609195,"X,X,X,X","Low"
11,"Tube",8,3.651340996,1.842911877,"X,X,X,X","Low"
11,"Tube",8,3.618136015,1.985952107,"X,X,X,X","Low"
11,"Tube",8,3.814814176,1.996168582,"X,X,X,X","Low"
11,"Tube",8,3.45466092,2.116220307,"X,X,X,X","Low"
11,"Tube",8,3.381226054,2.097701149,"X,X,X,X","Low"
11,"Tube",8,3.118773946,2.082375479,"Db,G,Y,O","Low"
11,"Tube",8,3.021072797,1.75862069,"Db,Lb,Db,Lb","Low"
11,"Tube",8,2.515963602,1.944444444,"Db,Lb,S,W","Low"
11,"Tube",8,2.892720307,1.973180077,"Db,W,O,S","Low"
11,"Tube",8,2.584929119,1.717113027,"Db,X,X,O","Low"
11,"Tube",8,2.722222222,2.132183908,"Lb,P,S,Db","Low"
11,"Tube",8,1.199233716,2.477011494,"Db,Db,Db,O","Low"
11,"Tube",8,1.268199234,2.685823755,"Db,P,P,Db","Low"
11,"Tube",8,1.095785441,2.195402299,"Db,X,Y,X","Low"
11,"Tube",8,0.998084291,3.109195402,"Db,Y,Y,Db","Low"
11,"Tube",8,0.975095785,2.153256705,"O,Lb,W,P","Low"
11,"Tube",8,0.892720307,2.164750958,"X,X,X,X","Low"
11,"Tube",8,0.992337165,2.938697318,"X,X,X,X","Low"
11,"Tube",8,1.295019157,3.114942529,"X,X,X,X","Low"
11,"Tube",8,1.005747126,3.440613027,"X,X,X,X","Low"
11,"Tube",8,1.003831418,4.091954023,"Db,Db,O,Lb","Low"
