Colony,Nest,Day,ScaledX,ScaledY,Density
10,Circle,9,4.327688627,1.240953257,High
10,Circle,10,2.710480486,1.809033505,High
10,Circle,10,2.871870398,1.244477172,High
10,Circle,10,3.212444772,1.533505155,High
10,Circle,10,3.543814433,1.728645066,High
10,Circle,10,3.668998527,1.152430044,High
10,Circle,10,3.950662739,1.338365243,High
10,Circle,12,2.495558059,1.171954801,High
10,Circle,12,2.659263622,1.899112069,High
10,Circle,12,2.67068494,1.470812631,High
10,Circle,12,3.597715279,1.909263717,High
10,Circle,12,4.288071156,1.4720823,High
10,Circle,12,4.445430273,0.926396456,High
10,Circle,13,3.345687546,2.032987398,High
10,Circle,13,4.153693477,1.877316531,High
10,Circle,13,4.353841735,1.465900667,High
10,Circle,13,4.550283543,1.395478132,High
10,Circle,13,4.624412528,1.569681245,High
10,Circle,15,3.458734248,2.361008154,High
10,Circle,15,3.584753521,2.020014826,High
10,Circle,15,4.322336916,1.719792439,High
10,Circle,15,5.11551705,1.212008895,High
10,Circle,15,5.122929948,1.76056338,High
10,Tube,1,1.656676313,3.042579578,High
10,Tube,1,1.763125258,1.370400992,High
10,Tube,1,3.104588673,2.930274907,High
10,Tube,1,4.966928483,3.217583712,High
10,Tube,1,6.097560976,1.880942538,High
10,Tube,2,1.786600496,3.163771712,High
10,Tube,2,2.951474359,3.166528122,High
10,Tube,2,3.748966088,3.134822167,High
10,Tube,2,6.059414806,2.057485525,High
10,Tube,2,6.128343672,3.045905707,High
10,Tube,2,6.20278536,1.675626551,High
10,Tube,3,2.419625046,3.165362292,High
10,Tube,3,2.924936689,3.059827641,High
10,Tube,3,3.755939509,3.068912766,High
10,Tube,3,4.182973975,3.154878648,High
10,Tube,3,5.522783684,3.152781919,High
10,Tube,3,5.839389734,2.207157226,High
10,Tube,4,2.652533266,3.122413635,High
10,Tube,4,2.975698297,3.125000242,High
10,Tube,4,4.08350516,3.106256062,High
10,Tube,4,4.8830132,1.559590672,High
10,Tube,4,5.71031467,1.721819839,High
10,Tube,4,5.904213301,2.049508525,High
10,Tube,5,2.471288813,3.139089749,High
10,Tube,5,3.180916631,3.204310932,High
10,Tube,5,4.92910889,1.57096342,High
10,Tube,5,5.286403658,3.210691195,High
10,Tube,5,5.852828584,2.226003828,High
10,Tube,5,5.979017439,2.53509145,High
10,Tube,6,2.37459785,1.654929577,High
10,Tube,6,3.868296887,3.228317272,High
10,Tube,6,5.904990734,2.987398073,High
10,Tube,6,6.001358414,2.720533729,High
10,Tube,7,3.409378697,3.047153909,High
10,Tube,7,3.513598943,1.169929312,High
10,Tube,7,4.928189511,3.061133953,High
10,Tube,7,5.603075038,1.400610524,High
10,Tube,7,5.950050083,1.789527607,High
10,Tube,7,5.978646927,2.361464494,High
10,Tube,9,3.697597776,1.057643788,High
10,Tube,9,5.431365031,1.437883436,High
10,Tube,9,5.939417178,1.648773006,High
10,Tube,9,5.954754601,2.022622699,High
10,Tube,9,6.067229678,3.083460506,High
10,Tube,9,6.098542945,2.285276074,High
10,Tube,12,3.015384615,3.009615385,High
10,Tube,12,3.328846154,1.428846154,High
10,Tube,12,3.930128846,3.196153846,High
10,Tube,12,5.544230769,3.170513462,High
10,Tube,12,5.792948077,1.512821154,High
10,Tube,12,6.201923077,1.790384615,High
10,Tube,13,1.702381579,1.582706767,High
10,Tube,13,2.92543797,3.109022556,High
10,Tube,13,3.646616541,0.810150376,High
10,Tube,13,4.94987406,3.010652256,High
10,Tube,13,5.785714286,3.127819549,High
10,Tube,13,5.815789474,1.528821429,High
