"Colony","Nest","Day","ScaledX","ScaledY","ColorID","Density"
1,"Tube",4,1.922256804,2.394794082,"G,Db,Y,Y","High"
1,"Tube",4,3.061700049,1.590582528,"G,G,G,P","High"
1,"Tube",4,2.15049852,3.302422146,"G,G,Lb,O","High"
1,"Tube",4,6.317758089,2.382308352,"G,Lb,W,Y","High"
1,"Tube",4,4.265337281,3.175820907,"G,O,X,X","High"
1,"Tube",4,1.947217565,1.515689545,"G,O,Y,G","High"
1,"Tube",4,1.756422341,2.621254415,"G,P,G,G","High"
1,"Tube",4,4.548860717,3.218616898,"G,W,Lb,Lb","High"
1,"Tube",4,1.777820336,2.902996468,"G,W,W,P","High"
1,"Tube",4,2.113052028,1.422966682,"G,Y,Lb,Db","High"
1,"Tube",4,4.689729069,3.272111886,"G,Y,O,G","High"
1,"Tube",4,5.900497182,1.825960476,"W,B,Db,Lb","High"
1,"Tube",4,3.168690025,3.04386482,"W,B,P,Y","High"
1,"Tube",4,4.354492028,3.270325153,"W,B,W,B","High"
1,"Tube",4,5.501071505,1.800999714,"W,Db,Db,W","High"
1,"Tube",4,1.756422341,1.690441623,"W,Db,X,X","High"
1,"Tube",4,3.202568401,1.652995131,"W,G,B,Lb","High"
1,"Tube",4,5.797075322,1.752854225,"W,Lb,Db,B","High"
1,"Tube",4,6.023535655,1.656563247,"W,Lb,Y,G","High"
1,"Tube",4,5.183664342,3.305990262,"W,O,O,W","High"
1,"Tube",4,3.333631122,1.575427398,"W,P,Db,G","High"
1,"Tube",4,4.725394178,3.072393697,"W,P,O,Y","High"
1,"Tube",4,3.360378616,1.717189117,"W,P,P,W","High"
1,"Tube",4,1.845577088,2.280667874,"W,P,W,P","High"
1,"Tube",4,5.347717422,3.147286681,"W,W,Db,Db","High"
1,"Tube",4,3.445077231,3.108058806,"W,W,W,W","High"
1,"Tube",4,1.936518568,2.633734795,"W,X,W,X","High"
1,"Tube",4,5.711483341,1.62802902,"W,X,X,Lb","High"
1,"Tube",4,3.125894035,3.245364392,"W,X,X,X","High"
1,"Tube",4,6.644077516,3.141937182,"W,X,X,X","High"
1,"Tube",4,6.504990547,2.80670549,"W,Y,O,Db","High"
1,"Tube",4,6.422966682,1.546005155,"W,Y,X,X","High"
1,"Tube",4,4.079886205,3.316689259,"W,Y,Y,W","High"
1,"Tube",4,3.106277423,1.431884297,"X,Db,X,B","High"
1,"Tube",4,6.176889737,3.328725632,"X,Db,X,X","High"
1,"Tube",4,1.82239771,1.920470071,"X,Lb,X,X","High"
1,"Tube",4,1.840227589,3.293509881,"X,Lb,X,X","High"
1,"Tube",4,2.177246014,1.556704152,"X,Lb,X,X","High"
1,"Tube",4,6.578102148,2.590938805,"X,Lb,X,X","High"
1,"Tube",4,6.041370884,3.295291264,"X,O,X,Lb","High"
1,"Tube",4,2.671186637,3.102709307,"X,O,X,X","High"
1,"Tube",4,1.883007531,1.424748065,"X,P,X,X","High"
1,"Tube",4,3.962197232,3.108058806,"X,W,X,X","High"
1,"Tube",4,5.675818233,3.229315895,"X,W,X,X","High"
1,"Tube",4,1.891941194,1.412267685,"X,X,B,X","High"
1,"Tube",4,6.346736324,3.33674988,"X,X,B,X","High"
1,"Tube",4,6.617330022,2.268187494,"X,X,G,W","High"
1,"Tube",4,6.307059092,2.512483055,"X,X,Lb,B","High"
1,"Tube",4,1.90798969,1.692223006,"X,X,Lb,G","High"
1,"Tube",4,6.465762673,2.813836372,"X,X,Lb,P","High"
1,"Tube",4,6.130525631,3.22574778,"X,X,P,Lb","High"
1,"Tube",4,1.70114062,1.551354654,"X,X,W,B","High"
1,"Tube",4,2.483954178,3.033165823,"X,X,W,G","High"
1,"Tube",4,3.257844773,3.218616898,"X,X,X,W","High"
1,"Tube",4,1.702927353,3.163335177,"X,X,X,X","High"
1,"Tube",4,1.959703295,1.868756466,"X,X,X,X","High"
1,"Tube",4,2.095222149,1.652995131,"X,X,X,X","High"
1,"Tube",4,2.280673224,1.572752649,"X,X,X,X","High"
1,"Tube",4,2.289585489,1.751067492,"X,X,X,X","High"
1,"Tube",4,2.300284486,3.206131168,"X,X,X,X","High"
1,"Tube",4,2.803137374,3.277461385,"X,X,X,X","High"
1,"Tube",4,2.831671601,1.453282292,"X,X,X,X","High"
1,"Tube",4,3.272111886,1.500534415,"X,X,X,X","High"
1,"Tube",4,3.814192648,3.070612314,"X,X,X,X","High"
1,"Tube",4,3.953279617,3.075961813,"X,X,X,X","High"
1,"Tube",4,4.49001623,3.323820141,"X,X,X,X","High"
1,"Tube",4,5.397644295,1.745717994,"X,X,X,X","High"
1,"Tube",4,5.68651723,1.736805729,"X,X,X,X","High"
1,"Tube",4,5.847002194,1.85270797,"X,X,X,X","High"
1,"Tube",4,5.939730407,3.345218137,"X,X,X,X","High"
1,"Tube",4,5.939730407,1.528175275,"X,X,X,X","High"
1,"Tube",4,6.123394749,1.551354654,"X,X,X,X","High"
1,"Tube",4,6.201855848,3.199000286,"X,X,X,X","High"
1,"Tube",4,6.303496325,2.83701575,"X,X,X,X","High"
1,"Tube",4,6.337374701,2.758560001,"X,X,X,X","High"
1,"Tube",4,6.371253077,2.307415368,"X,X,X,X","High"
1,"Tube",4,6.380170692,2.77638988,"X,X,X,X","High"
1,"Tube",4,6.492510167,3.241796276,"X,X,X,X","High"
1,"Tube",4,6.504990547,2.815617755,"X,X,X,X","High"
1,"Tube",4,6.620898138,2.585589306,"X,X,X,X","High"
1,"Tube",4,6.62802902,2.451851836,"X,X,X,X","High"
1,"Tube",4,6.629815753,2.895860237,"X,X,X,X","High"
1,"Tube",4,3.275680002,1.465762673,"X,X,Y,B","High"
1,"Tube",4,6.471112172,2.532094318,"X,Y,Db,X","High"
1,"Tube",4,3.193650787,3.281024151,"X,Y,X,X","High"
1,"Tube",4,6.109127636,3.348786252,"X,Y,X,X","High"
1,"Tube",4,6.59771876,2.906559234,"X,Y,X,X","High"
1,"Tube",4,5.650857471,1.8651937,"X,Y,X,Y","High"
1,"Tube",4,6.547786538,3.009986444,"Y,B,Db,G","High"
1,"Tube",4,3.817760764,3.245364392,"Y,B,O,Y","High"
1,"Tube",4,3.186519905,1.794756849,"Y,Db,G,Y","High"
1,"Tube",4,5.451139283,3.222179664,"Y,Db,P,O","High"
1,"Tube",4,6.392651073,3.2079179,"X,X,X,X","High"
1,"Tube",4,6.159059858,3.081311312,"Y,G,Lb,P","High"
1,"Tube",4,5.691866729,3.302422146,"Y,G,W,Y","High"
1,"Tube",4,1.808130596,3.124107302,"Y,G,X,X","High"
1,"Tube",4,3.660843916,3.16512191,"Y,G,X,X","High"
1,"Tube",4,2.753210502,3.170471409,"Y,Lb,G,W","High"
1,"Tube",4,1.893722577,2.765690882,"Y,O,G,G","High"
1,"Tube",4,6.508558663,2.264619378,"Y,O,Lb,Y","High"
1,"Tube",4,3.311339761,3.04386482,"Y,O,P,P","High"
1,"Tube",4,2.020329165,3.124107302,"Y,O,W,Db","High"
1,"Tube",4,4.49001623,3.090228926,"Y,P,P,B","High"
1,"Tube",4,6.398000571,2.619473032,"Y,P,W,O","High"
1,"Tube",4,6.414049068,2.981452218,"Y,W,O,G","High"
1,"Tube",4,3.495009453,3.314907876,"Y,W,P,Y","High"
1,"Tube",4,2.610555417,3.295291264,"Y,W,X,X","High"
1,"Tube",4,1.663694128,2.785307495,"Y,X,Lb,X","High"
1,"Tube",4,1.699359237,1.934737184,"Y,X,X,B","High"
1,"Tube",4,5.884448686,3.099141191,"Y,X,X,Lb","High"
1,"Tube",4,1.697577854,2.931525345,"Y,X,X,X","High"
1,"Tube",4,2.403711696,1.53708754,"Y,X,X,X","High"
1,"Tube",4,2.98323895,1.471112172,"Y,X,X,X","High"
1,"Tube",4,4.103065584,3.154422912,"Y,Y,Lb,O","High"
1,"Tube",4,6.522825776,3.232878662,"Y,Y,P,G","High"
1,"Tube",5,4.016547872,3.267140071,"G,G,G,P","High"
1,"Tube",5,5.864657801,3.139480496,"G,Lb,W,Y","High"
1,"Tube",5,4.609929078,3.146572695,"G,O,X,X","High"
1,"Tube",5,1.875886525,3.044326241,"G,P,G,G","High"
1,"Tube",5,4.359338652,3.154845745,"G,W,Lb,Lb","High"
1,"Tube",5,2.322695035,3.279551418,"G,W,W,P","High"
1,"Tube",5,2.839835106,3.032505319,"G,X,Y,X","High"
1,"Tube",5,3.661347518,3.249409574,"G,Y,Y,P","High"
1,"Tube",5,1.718675532,2.416076241,"Lb,W,P,B","High"
1,"Tube",5,1.806147163,2.720448582,"W,B,W,B","High"
1,"Tube",5,3.24822695,1.432624113,"W,Db,X,X","High"
1,"Tube",5,1.735815603,1.570921986,"W,G,B,Lb","High"
1,"Tube",5,1.931441489,2.550828014,"W,G,G,W","High"
1,"Tube",5,1.964539007,2.790189716,"W,G,Lb,B","High"
1,"Tube",5,1.773049645,2.160757092,"W,G,O,O","High"
1,"Tube",5,6.205673759,1.582742908,"W,Lb,Db,B","High"
1,"Tube",5,6.362884752,2.118794326,"W,Lb,Y,G","High"
1,"Tube",5,5.660164894,3.254136525,"W,O,B,P","High"
1,"Tube",5,2.764184397,1.712765957,"W,O,O,W","High"
1,"Tube",5,2.64893617,1.50177305,"W,P,Db,G","High"
1,"Tube",5,6.417257092,2.696218085,"W,P,G,Db","High"
1,"Tube",5,3.774822695,3.095744681,"W,P,O,Y","High"
1,"Tube",5,2.187943262,1.427304965,"W,P,X,X","High"
1,"Tube",5,5.638297872,1.812056738,"W,W,Db,Db","High"
1,"Tube",5,3.106382979,1.764184397,"W,X,W,X","High"
1,"Tube",5,6.374703901,2.848700355,"W,X,X,X","High"
1,"Tube",5,2.890070922,1.5,"W,Y,Db,O","High"
1,"Tube",5,2.485815603,1.671985816,"W,Y,O,Db","High"
1,"Tube",5,3.213356383,3.242317376,"W,Y,X,X","High"
1,"Tube",5,5.673758865,1.705673759,"W,Y,Y,W","High"
1,"Tube",5,4.77423227,3.25177305,"X,Lb,X,X","High"
1,"Tube",5,1.809693262,2.401891844,"X,O,Lb,X","High"
1,"Tube",5,3.25,1.528368794,"X,P,X,X","High"
1,"Tube",5,5.661347518,1.505319149,"X,P,Y,X","High"
1,"Tube",5,6.664303191,2.657210993,"X,W,X,X","High"
1,"Tube",5,1.926714539,3.305554965,"X,X,B,Db","High"
1,"Tube",5,6.395980496,2.973994681,"X,X,B,O","High"
1,"Tube",5,1.966312057,1.606382979,"X,X,Lb,G","High"
1,"Tube",5,6.426714539,2.535460993,"X,X,Lb,X","High"
1,"Tube",5,6.583923759,2.719858156,"X,X,W,G","High"
1,"Tube",5,5.430851064,1.487588652,"X,X,W,W","High"
1,"Tube",5,5.539007092,1.879432624,"X,X,W,X","High"
1,"Tube",5,6.470448582,2.72931383,"X,X,X,P","High"
1,"Tube",5,5.144207447,3.242317376,"X,X,X,W","High"
1,"Tube",5,1.760047872,2.968675532,"X,X,X,X","High"
1,"Tube",5,1.956264184,3.12352305,"X,X,X,X","High"
1,"Tube",5,1.985815603,1.413120567,"X,X,X,X","High"
1,"Tube",5,1.987588652,1.792553191,"X,X,X,X","High"
1,"Tube",5,2.092198582,3.265367021,"X,X,X,X","High"
1,"Tube",5,2.17612234,3.017140071,"X,X,X,X","High"
1,"Tube",5,2.205673759,1.758865248,"X,X,X,X","High"
1,"Tube",5,2.238771277,3.054964539,"X,X,X,X","High"
1,"Tube",5,2.242907801,1.556737589,"X,X,X,X","High"
1,"Tube",5,2.430851064,1.643617021,"X,X,X,X","High"
1,"Tube",5,2.527778369,3.057328014,"X,X,X,X","High"
1,"Tube",5,2.666076241,3.05141844,"X,X,X,X","High"
1,"Tube",5,2.735815603,1.576241135,"X,X,X,X","High"
1,"Tube",5,2.929078014,1.65248227,"X,X,X,X","High"
1,"Tube",5,3.092198582,1.453900709,"X,X,X,X","High"
1,"Tube",5,3.207446809,1.620567376,"X,X,X,X","High"
1,"Tube",5,3.424941489,3.286051418,"X,X,X,X","High"
1,"Tube",5,3.703900709,3.088652482,"X,X,X,X","High"
1,"Tube",5,5.382978723,3.213948582,"X,X,X,X","High"
1,"Tube",5,5.39893617,1.539007092,"X,X,X,X","High"
1,"Tube",5,5.627659574,1.65248227,"X,X,X,X","High"
1,"Tube",5,5.924941489,3.342789007,"X,X,X,X","High"
1,"Tube",5,6.131796099,3.190306738,"X,X,X,X","High"
1,"Tube",5,6.22281383,3.315602837,"X,X,X,X","High"
1,"Tube",5,6.359929078,3.122930851,"X,X,X,X","High"
1,"Tube",5,6.399526596,2.427304965,"X,X,X,X","High"
1,"Tube",5,6.557920213,2.970448582,"X,X,X,X","High"
1,"Tube",5,6.608746454,3.053191489,"X,X,X,X","High"
1,"Tube",5,6.678487589,2.658391844,"X,X,X,X","High"
1,"Tube",5,6.682033688,3.197398936,"X,X,X,X","High"
1,"Tube",5,2.170212766,1.570921986,"X,X,Y,B","High"
1,"Tube",5,3.276595745,1.789007092,"X,X,Y,X","High"
1,"Tube",5,6.382978723,2.494680851,"X,X,Y,X","High"
1,"Tube",5,2.947398936,3.287824468,"X,Y,X,X","High"
1,"Tube",5,6.695035461,2.988179078,"X,Y,X,X","High"
1,"Tube",5,3.422576241,3.169030142,"Y,B,Lb,Lb","High"
1,"Tube",5,6.52245922,2.542553191,"Y,Db,Lb,W","High"
1,"Tube",5,4.22931383,3.088652482,"Y,Db,P,O","High"
1,"Tube",5,5.404255319,1.757092199,"Y,Db,X,X","High"
1,"Tube",5,6.475177305,3.17966844,"Y,G,P,Lb","High"
1,"Tube",5,2.435579787,3.142434397,"Y,G,X,X","High"
1,"Tube",5,5.923758865,3.283687943,"Y,Lb,G,W","High"
1,"Tube",5,1.90070922,2.199764184,"Y,O,G,G","High"
1,"Tube",5,5.540780142,1.602836879,"Y,O,Lb,Y","High"
1,"Tube",5,5.387707447,3.329787234,"Y,O,P,P","High"
1,"Tube",5,2.016547872,3.20035461,"Y,O,X,X","High"
1,"Tube",5,2.459219858,1.489361702,"Y,P,Db,Y","High"
1,"Tube",5,4.539007092,3.29787234,"Y,P,P,B","High"
1,"Tube",5,6.464539007,3.333333333,"Y,P,W,O","High"
1,"Tube",5,6.381796099,2.212175532,"Y,W,Db,Lb","High"
1,"Tube",5,3.226359929,3.125296099,"Y,W,G,O","High"
1,"Tube",5,3.406028369,1.437943262,"Y,W,Lb,Db","High"
1,"Tube",5,1.762411348,3.128842199,"Y,W,X,X","High"
1,"Tube",5,1.828014184,1.524822695,"Y,W,X,X","High"
1,"Tube",5,3.735815603,3.325058511,"Y,X,G,X","High"
1,"Tube",5,5.812056738,1.572695035,"Y,X,W,X","High"
1,"Tube",5,1.730496454,2.172576241,"Y,X,X,X","High"
1,"Tube",5,1.746453901,1.973404255,"Y,X,X,X","High"
1,"Tube",5,1.984632979,2.197398936,"Y,X,X,X","High"
1,"Tube",5,2.296099291,1.590425532,"Y,X,X,X","High"
1,"Tube",5,2.842198582,1.771276596,"Y,X,X,X","High"
1,"Tube",5,3.131205674,1.739361702,"Y,X,X,X","High"
1,"Tube",5,5.440898936,3.096927305,"Y,X,X,X","High"
1,"Tube",5,1.973994681,2.35106383,"Y,Y,Lb,O","High"
1,"Tube",5,4.920803191,3.12175,"Y,Y,O,Lb","High"
1,"Tube",6,1.672077922,2.909453463,"G,Db,Y,Y","High"
1,"Tube",6,4.787159091,3.059161255,"G,G,G,P","High"
1,"Tube",6,5.191201299,1.715367965,"G,Lb,W,Y","High"
1,"Tube",6,4.262267316,3.151152597,"G,O,X,X","High"
1,"Tube",6,2.141055195,3.055557359,"G,P,G,G","High"
1,"Tube",6,5.088387446,3.152959957,"G,P,Y,Lb","High"
1,"Tube",6,3.026699134,3.228717532,"G,W,W,P","High"
1,"Tube",6,1.688311688,2.128425325,"G,Y,G,O","High"
1,"Tube",6,2.159090909,1.504329004,"G,Y,X,X","High"
1,"Tube",6,3.150254329,1.707251082,"Lb,X,X,X","High"
1,"Tube",6,3.39646645,1.682900433,"W,B,O,G","High"
1,"Tube",6,2.532467532,3.046536797,"W,B,P,Y","High"
1,"Tube",6,1.711764069,2.678571429,"W,B,W,B","High"
1,"Tube",6,6.280665584,2.676769481,"W,Lb,B,Db","High"
1,"Tube",6,3.19625,1.628787879,"W,Db,X,X","High"
1,"Tube",6,6.197694805,3.306277056,"W,G,G,W","High"
1,"Tube",6,1.904761905,2.483766234,"W,G,O,O","High"
1,"Tube",6,6.394301948,2.467532468,"W,Lb,Db,B","High"
1,"Tube",6,6.489902597,3.145741342,"W,O,X,X","High"
1,"Tube",6,2.963566017,1.661255411,"W,P,O,Y","High"
1,"Tube",6,3.208874459,3.017678571,"W,W,Db,Db","High"
1,"Tube",6,3.636363636,3.268398268,"W,W,O,Lb","High"
1,"Tube",6,3.124101732,1.408728355,"W,X,X,W","High"
1,"Tube",6,2.308804113,1.749188312,"W,X,X,X","High"
1,"Tube",6,6.599929654,2.328641775,"W,X,X,X","High"
1,"Tube",6,2.584778139,1.696428571,"W,Y,Lb,P","High"
1,"Tube",6,3.425324675,1.783912338,"W,Y,O,Db","High"
1,"Tube",6,2.404404762,3.272007576,"X,X,X,X","High"
1,"Tube",6,3.376623377,3.069983766,"W,Y,Y,W","High"
1,"Tube",6,6.630595238,2.824675325,"X,Db,P,X","High"
1,"Tube",6,1.78030303,2.312408009,"X,Db,X,X","High"
1,"Tube",6,2.387267316,1.684253247,"X,Lb,X,X","High"
1,"Tube",6,5.784632035,3.259377706,"X,Lb,X,X","High"
1,"Tube",6,6.291488095,2.564935065,"X,Lb,X,X","High"
1,"Tube",6,6.45202381,3.023089827,"X,Lb,X,X","High"
1,"Tube",6,1.870492424,2.878787879,"X,O,X,X","High"
1,"Tube",6,5.58982684,1.83982684,"X,P,X,X","High"
1,"Tube",6,1.659453463,2.453100649,"X,X,B,Lb","High"
1,"Tube",6,5.952380952,3.075395022,"X,X,B,O","High"
1,"Tube",6,1.681098485,1.901152597,"X,X,Db,X","High"
1,"Tube",6,2.602813853,3.268398268,"X,X,Lb,B","High"
1,"Tube",6,3.519123377,3.304475108,"X,X,Lb,X","High"
1,"Tube",6,4.493149351,3.281022727,"X,X,Lb,X","High"
1,"Tube",6,1.827202381,2.456709957,"X,X,P,W","High"
1,"Tube",6,5.524891775,3.16017316,"X,X,W,G","High"
1,"Tube",6,2.86616342,1.764069264,"X,X,W,X","High"
1,"Tube",6,2.187954545,1.417748918,"X,X,W,Y","High"
1,"Tube",6,1.695530303,1.524172078,"X,X,X,W","High"
1,"Tube",6,3.96284632,3.055557359,"X,X,X,W","High"
1,"Tube",6,1.673885281,1.755048701,"X,X,X,X","High"
1,"Tube",6,1.731601732,1.819983766,"X,X,X,X","High"
1,"Tube",6,1.801948052,1.471861472,"X,X,X,X","High"
1,"Tube",6,1.818181818,1.626985931,"X,X,X,X","High"
1,"Tube",6,1.834415584,1.574675325,"X,X,X,X","High"
1,"Tube",6,1.881314935,2.970779221,"X,X,X,X","High"
1,"Tube",6,1.930016234,1.563852814,"X,X,X,X","High"
1,"Tube",6,1.94625,1.836217532,"X,X,X,X","High"
1,"Tube",6,2.133841991,1.525974026,"X,X,X,X","High"
1,"Tube",6,2.18254329,1.684702381,"X,X,X,X","High"
1,"Tube",6,2.2420671,1.596320346,"X,X,X,X","High"
1,"Tube",6,2.270925325,1.617965368,"X,X,X,X","High"
1,"Tube",6,2.31150974,1.477272727,"X,X,X,X","High"
1,"Tube",6,2.431910173,1.753246753,"X,X,X,X","High"
1,"Tube",6,2.456260823,1.605790043,"X,X,X,X","High"
1,"Tube",6,2.853538961,3.302667749,"X,X,X,X","High"
1,"Tube",6,2.920275974,1.525974026,"X,X,X,X","High"
1,"Tube",6,3.223306277,1.718977273,"X,X,X,X","High"
1,"Tube",6,3.26659632,1.447510823,"X,X,X,X","High"
1,"Tube",6,3.293652597,3.232321429,"X,X,X,X","High"
1,"Tube",6,4.534632035,3.243143939,"X,X,X,X","High"
1,"Tube",6,4.556277056,3.140330087,"X,X,X,X","High"
1,"Tube",6,5.656569264,1.782104978,"X,X,X,X","High"
1,"Tube",6,6.248198052,3.098847403,"X,X,X,X","High"
1,"Tube",6,6.52237013,1.560243506,"X,X,X,X","High"
1,"Tube",6,2.450849567,1.438041126,"X,X,Y,G","High"
1,"Tube",6,1.987738095,1.753246753,"X,Y,Db,X","High"
1,"Tube",6,1.868690476,2.732683983,"X,Y,X,X","High"
1,"Tube",6,6.461038961,2.891412338,"X,Y,X,X","High"
1,"Tube",6,6.323955628,1.482683983,"X,Y,Y,X","High"
1,"Tube",6,1.985930736,1.524172078,"Y,Db,O,P","High"
1,"Tube",6,2.846320346,3.039323593,"Y,Db,P,O","High"
1,"Tube",6,6.30952381,3.243143939,"Y,G,P,Lb","High"
1,"Tube",6,1.899350649,3.127705628,"Y,G,W,Y","High"
1,"Tube",6,3.964648268,3.21969697,"Y,Lb,G,W","High"
1,"Tube",6,1.899350649,2.274529221,"Y,Lb,Y,Y","High"
1,"Tube",6,4.897186147,3.194442641,"Y,O,Db,W","High"
1,"Tube",6,1.960681818,2.031022727,"Y,O,G,G","High"
1,"Tube",6,6.273452381,2.341271645,"Y,O,Lb,Y","High"
1,"Tube",6,5.084778139,3.300865801,"Y,O,P,P","High"
1,"Tube",6,1.691920996,3.169193723,"X,X,X,X","High"
1,"Tube",6,3.318906926,1.45021645,"Y,P,Db,Y","High"
1,"Tube",6,6.00288961,3.048338745,"Y,P,G,Lb","High"
1,"Tube",6,6.125541126,3.216087662,"Y,P,P,B","High"
1,"Tube",6,6.589107143,2.658728355,"Y,P,W,O","High"
1,"Tube",6,5.928933983,1.829004329,"Y,W,Db,Lb","High"
1,"Tube",6,2.691201299,3.107862554,"Y,W,G,O","High"
1,"Tube",6,1.953463203,1.4033171,"Y,W,Lb,Db","High"
1,"Tube",6,2.436872294,3.134918831,"Y,W,X,X","High"
1,"Tube",6,6.608950216,3.093436147,"Y,X,Db,X","High"
1,"Tube",6,6.231964286,3.079004329,"Y,X,W,X","High"
1,"Tube",6,2.379150433,1.612554113,"Y,X,X,X","High"
1,"Tube",6,3.19625,1.518760823,"Y,X,X,X","High"
1,"Tube",6,6.343798701,2.931098485,"Y,X,X,X","High"
1,"Tube",6,3.106964286,1.574675325,"Y,Y,Lb,O","High"
1,"Tube",6,5.303030303,3.230519481,"Y,Y,O,Lb","High"
1,"Tube",7,6.561822126,2.697939262,"Db,Y,Y,Db","High"
1,"Tube",7,3.07483731,3.204989154,"G,G,G,P","High"
1,"Tube",7,1.895336226,2.394251627,"G,G,X,X","High"
1,"Tube",7,3.286334056,3.215835141,"G,Lb,W,Y","High"
1,"Tube",7,3.015184382,1.596165944,"G,P,Y,Lb","High"
1,"Tube",7,4.19197397,3.085683297,"G,W,Lb,Lb","High"
1,"Tube",7,2.413232104,3.142624729,"G,W,W,P","High"
1,"Tube",7,5.742950108,3.080260304,"G,W,Y,O","High"
1,"Tube",7,2.95733731,1.444322126,"W,Db,G,G","High"
1,"Tube",7,1.784164859,1.46691974,"W,Db,X,X","High"
1,"Tube",7,1.94143167,2.361713666,"W,Db,X,X","High"
1,"Tube",7,2.952819957,3.280911063,"W,G,O,O","High"
1,"Tube",7,6.610629067,1.922451193,"W,Lb,Db,B","High"
1,"Tube",7,2.913953362,1.672087852,"W,O,O,W","High"
1,"Tube",7,3.541214751,3.29175705,"W,O,X,X","High"
1,"Tube",7,3.893709328,3.034164859,"W,P,O,Y","High"
1,"Tube",7,1.957700651,1.437093275,"W,P,X,X","High"
1,"Tube",7,1.927874187,1.914316703,"W,W,X,X","High"
1,"Tube",7,5.254880694,1.458785249,"W,X,O,X","High"
1,"Tube",7,1.69197397,1.60791757,"W,X,X,X","High"
1,"Tube",7,1.82483731,2.760303688,"W,X,X,X","High"
1,"Tube",7,1.927874187,1.531995662,"W,X,X,X","High"
1,"Tube",7,1.93329718,1.748915401,"W,Y,G,B","High"
1,"Tube",7,1.892624729,2.565075922,"W,Y,Lb,P","High"
1,"Tube",7,2.087852495,1.643167028,"W,Y,O,Db","High"
1,"Tube",7,2.562364425,3.229392625,"W,Y,X,X","High"
1,"Tube",7,4.853579176,3.036876356,"W,Y,Y,W","High"
1,"Tube",7,2.711496746,1.426247289,"X,Db,X,X","High"
1,"Tube",7,3.261024946,1.617857918,"X,Db,X,X","High"
1,"Tube",7,1.765184382,2.622017354,"X,Lb,X,X","High"
1,"Tube",7,3.012472885,3.050433839,"X,Lb,X,X","High"
1,"Tube",7,6.157809111,3.009761388,"X,Lb,X,X","High"
1,"Tube",7,1.900759219,3.226681128,"X,O,Lb,X","High"
1,"Tube",7,5.984273319,3.237527115,"X,O,X,O","High"
1,"Tube",7,2.812727766,1.769701735,"X,P,X,X","High"
1,"Tube",7,6.331344902,2.494577007,"X,P,X,X","High"
1,"Tube",7,6.019522777,3.123644252,"X,W,X,X","High"
1,"Tube",7,1.919739696,1.876355748,"X,X,Db,X","High"
1,"Tube",7,1.92516269,3.06670282,"X,X,Lb,X","High"
1,"Tube",7,2.337310195,1.409978308,"X,X,O,X","High"
1,"Tube",7,5.526030369,3.020607375,"X,X,P,W","High"
1,"Tube",7,6.325921909,2.84164859,"X,X,P,X","High"
1,"Tube",7,2.201735358,1.458785249,"X,X,P,Y","High"
1,"Tube",7,6.043926247,3.270065076,"X,X,W,X","High"
1,"Tube",7,3.251084599,3.001626898,"X,X,X,Lb","High"
1,"Tube",7,6.301518438,2.228850325,"X,X,X,P","High"
1,"Tube",7,1.675704989,1.765184382,"X,X,X,X","High"
1,"Tube",7,1.689262473,1.919739696,"X,X,X,X","High"
1,"Tube",7,1.69197397,2.462039046,"X,X,X,X","High"
1,"Tube",7,1.697396963,2.71691974,"X,X,X,X","High"
1,"Tube",7,1.702819957,3.110086768,"X,X,X,X","High"
1,"Tube",7,1.710954447,2.906724512,"X,X,X,X","High"
1,"Tube",7,1.757049892,2.39967462,"X,X,X,X","High"
1,"Tube",7,1.759761388,1.664859002,"X,X,X,X","High"
1,"Tube",7,1.776030369,3.039587852,"X,X,X,X","High"
1,"Tube",7,1.778741866,1.827548807,"X,X,X,X","High"
1,"Tube",7,1.811279826,1.995661605,"X,X,X,X","High"
1,"Tube",7,1.846529284,3.063991323,"X,X,X,X","High"
1,"Tube",7,1.889913232,1.71637744,"X,X,X,X","High"
1,"Tube",7,1.944143167,1.670281996,"X,X,X,X","High"
1,"Tube",7,1.976681128,1.393709328,"X,X,X,X","High"
1,"Tube",7,1.982104121,3.001626898,"X,X,X,X","High"
1,"Tube",7,2.060737527,1.488611714,"X,X,X,X","High"
1,"Tube",7,2.082429501,1.602494577,"X,X,X,X","High"
1,"Tube",7,2.155639913,1.531995662,"X,X,X,X","High"
1,"Tube",7,2.182754881,3.294468547,"X,X,X,X","High"
1,"Tube",7,2.247830803,1.426247289,"X,X,X,X","High"
1,"Tube",7,2.367136659,1.70010846,"X,X,X,X","High"
1,"Tube",7,2.377982646,1.738069414,"X,X,X,X","High"
1,"Tube",7,2.472885033,1.57447397,"X,X,X,X","High"
1,"Tube",7,2.791035792,1.697396963,"X,X,X,X","High"
1,"Tube",7,3.123644252,1.429864425,"X,X,X,X","High"
1,"Tube",7,3.1670282,1.552781996,"X,X,X,X","High"
1,"Tube",7,3.703904555,3.286334056,"X,X,X,X","High"
1,"Tube",7,3.915401302,3.199566161,"X,X,X,X","High"
1,"Tube",7,4.113340564,3.131778742,"X,X,X,X","High"
1,"Tube",7,4.322125813,3.251084599,"X,X,X,X","High"
1,"Tube",7,4.582429501,3.261930586,"X,X,X,X","High"
1,"Tube",7,4.913232104,3.19143167,"X,X,X,X","High"
1,"Tube",7,5.295553145,3.145336226,"X,X,X,X","High"
1,"Tube",7,5.322668113,3.080260304,"X,X,X,X","High"
1,"Tube",7,5.55856833,3.129067245,"X,X,X,X","High"
