"Colony","Nest","Day","ScaledX","ScaledY","Density"
11,"Circle",8,4.44627193,2.425073099,"Low"
11,"Circle",8,4.523026316,2.492690058,"Low"
11,"Circle",8,4.502923977,2.470760234,"Low"
11,"Circle",8,4.528508772,2.465277778,"Low"
11,"Circle",8,4.546783626,2.465277778,"Low"
11,"Circle",8,4.557748538,2.496345029,"Low"
11,"Circle",8,4.572368421,2.472587719,"Low"
11,"Circle",8,4.56871345,2.436038012,"Low"
11,"Circle",8,4.532163743,2.421418129,"Low"
11,"Circle",8,4.543128655,2.406798246,"Low"
11,"Circle",8,4.566885965,2.403143275,"Low"
11,"Circle",8,4.526681287,2.38121345,"Low"
11,"Circle",8,4.524853801,2.335526316,"Low"
11,"Circle",8,4.543128655,2.33004386,"Low"
11,"Circle",8,4.577850877,2.315423977,"Low"
11,"Circle",8,4.603435673,2.288011696,"Low"
11,"Circle",8,4.685672515,2.414108187,"Low"
11,"Circle",8,4.636330409,2.410453216,"Low"
11,"Circle",8,4.623538012,2.448830409,"Low"
11,"Circle",8,4.727704678,2.362938596,"Low"
11,"Circle",8,4.73501462,2.401315789,"Low"
11,"Circle",8,4.753289474,2.417763158,"Low"
11,"Circle",8,4.791666667,2.417763158,"Low"
11,"Circle",8,4.813596491,2.417763158,"Low"
11,"Circle",8,4.771564327,2.351973684,"Low"
11,"Circle",8,4.80994152,2.326388889,"Low"
11,"Circle",8,4.685672515,2.30994152,"Low"
11,"Circle",8,4.345760234,2.132675439,"Low"
11,"Circle",8,4.367690058,1.99744152,"Low"
11,"Circle",8,4.391447368,1.99744152,"Low"
11,"Circle",8,4.237938596,1.973684211,"Low"
11,"Circle",8,4.179459064,1.856725146,"Low"
11,"Circle",8,4.35124269,1.80372807,"Low"
11,"Circle",8,4.442616959,1.686769006,"Low"
11,"Circle",8,4.552266082,1.741593567,"Low"
11,"Circle",8,4.473684211,1.606359649,"Low"
11,"Circle",8,4.614400585,1.46747076,"Low"
11,"Circle",8,4.647295322,1.53874269,"Low"
11,"Circle",8,4.692982456,1.571637427,"Low"
11,"Circle",8,4.696637427,1.589912281,"Low"
11,"Circle",8,4.762426901,1.566154971,"Low"
11,"Circle",8,4.729532164,1.606359649,"Low"
11,"Circle",8,4.736842105,1.617324561,"Low"
11,"Circle",8,4.745979532,1.653874269,"Low"
11,"Circle",8,4.745979532,1.663011696,"Low"
11,"Circle",8,4.753289474,1.688596491,"Low"
11,"Circle",8,4.813596491,1.688596491,"Low"
11,"Circle",8,4.596125731,1.902412281,"Low"
11,"Circle",8,4.682017544,1.801900585,"Low"
11,"Circle",8,4.583333333,1.99378655,"Low"
11,"Circle",8,4.619883041,2.070540936,"Low"
11,"Circle",8,4.636330409,1.960891813,"Low"
11,"Circle",8,4.672880117,1.979166667,"Low"
11,"Circle",8,4.692982456,1.911549708,"Low"
11,"Circle",8,4.727704678,1.937134503,"Low"
11,"Circle",8,4.729532164,1.918859649,"Low"
11,"Circle",8,4.751461988,1.933479532,"Low"
11,"Circle",8,4.753289474,1.949926901,"Low"
11,"Circle",8,4.71125731,1.971856725,"Low"
11,"Circle",8,4.720394737,1.991959064,"Low"
11,"Circle",8,4.692982456,2.023026316,"Low"
11,"Circle",8,4.680190058,2.035818713,"Low"
11,"Circle",8,4.671052632,2.008406433,"Low"
11,"Circle",8,4.694809942,2.063230994,"Low"
11,"Circle",8,4.683845029,2.074195906,"Low"
11,"Circle",8,4.654605263,2.101608187,"Low"
11,"Circle",8,4.740497076,2.070540936,"Low"
11,"Circle",8,4.766081871,2.002923977,"Low"
11,"Circle",8,4.797149123,2.006578947,"Low"
11,"Circle",8,4.793494152,2.024853801,"Low"
11,"Circle",8,4.49378655,2.02119883,"Low"
11,"Circle",8,4.301900585,2.227704678,"Low"
11,"Circle",8,4.435307018,2.130847953,"Low"
11,"Circle",8,4.404239766,2.129020468,"Low"
11,"Circle",8,4.426169591,2.099780702,"Low"
11,"Circle",8,4.411549708,2.086988304,"Low"
11,"Circle",8,4.444444444,2.16374269,"Low"
11,"Circle",8,4.451754386,2.192982456,"Low"
11,"Circle",8,4.480994152,2.203947368,"Low"
11,"Circle",8,4.464546784,2.224049708,"Low"
11,"Circle",8,4.513888889,2.227704678,"Low"
11,"Circle",8,4.535818713,2.145467836,"Low"
11,"Circle",8,4.537646199,2.165570175,"Low"
11,"Circle",8,4.519371345,2.192982456,"Low"
11,"Circle",8,4.601608187,2.158260234,"Low"
11,"Circle",8,4.581505848,2.180190058,"Low"
11,"Circle",8,4.570540936,2.209429825,"Low"
11,"Circle",8,4.583333333,2.251461988,"Low"
11,"Circle",8,4.605263158,2.225877193,"Low"
11,"Circle",8,4.625365497,2.249634503,"Low"
11,"Circle",8,4.621710526,2.25877193,"Low"
11,"Circle",8,4.649122807,2.196637427,"Low"
11,"Circle",8,4.627192982,2.178362573,"Low"
11,"Circle",8,4.667397661,2.167397661,"Low"
11,"Circle",8,4.713084795,2.183845029,"Low"
11,"Circle",8,4.745979532,2.138157895,"Low"
11,"Circle",8,4.788011696,2.256944444,"Low"
11,"Circle",8,4.117324561,2.521929825,"Low"
11,"Circle",8,4.080774854,2.313596491,"Low"
11,"Circle",8,4.139254386,2.331871345,"Low"
11,"Circle",8,4.111842105,2.110745614,"Low"
11,"Circle",8,4.477339181,1.052631579,"Low"
11,"Circle",8,4.614400585,1.147660819,"Low"
11,"Circle",8,4.705774854,1.112938596,"Low"
11,"Circle",8,4.837353801,2.107090643,"Low"
11,"Circle",8,4.802631579,2.074195906,"Low"
11,"Circle",8,4.85380117,1.995614035,"Low"
11,"Circle",8,4.842836257,2.059576023,"Low"
11,"Circle",8,5.040204678,1.975511696,"Low"
11,"Circle",8,5.016447368,1.949926901,"Low"
11,"Circle",8,4.987207602,1.973684211,"Low"
11,"Circle",8,4.990862573,1.951754386,"Low"
11,"Circle",8,4.998172515,1.917032164,"Low"
11,"Circle",8,5.031067251,1.902412281,"Low"
11,"Circle",8,5.02375731,1.871345029,"Low"
11,"Circle",8,5.027412281,1.714181287,"Low"
11,"Circle",8,5.043859649,1.726973684,"Low"
11,"Circle",8,5.065789474,1.736111111,"Low"
11,"Circle",8,4.88121345,1.792763158,"Low"
11,"Circle",8,4.846491228,1.801900585,"Low"
11,"Circle",8,4.855628655,1.758040936,"Low"
11,"Circle",8,4.868421053,1.72880117,"Low"
11,"Circle",8,4.87755848,1.70504386,"Low"
11,"Circle",8,4.850146199,1.719663743,"Low"
11,"Circle",8,4.831871345,1.635599415,"Low"
11,"Circle",8,5.007309942,1.653874269,"Low"
11,"Circle",8,4.957967836,1.688596491,"Low"
11,"Circle",8,4.92872807,1.688596491,"Low"
11,"Circle",8,4.921418129,1.635599415,"Low"
11,"Circle",8,4.899488304,1.639254386,"Low"
11,"Circle",8,4.894005848,1.608187135,"Low"
11,"Circle",8,4.888523392,1.604532164,"Low"
11,"Circle",8,4.963450292,1.597222222,"Low"
11,"Circle",8,5.001827485,1.608187135,"Low"
11,"Circle",8,4.915935673,1.560672515,"Low"
11,"Circle",8,4.945175439,1.525950292,"Low"
11,"Circle",8,4.981725146,1.531432749,"Low"
11,"Circle",8,4.961622807,1.507675439,"Low"
11,"Circle",8,4.945175439,1.49122807,"Low"
11,"Circle",8,4.844663743,1.41630117,"Low"
11,"Circle",8,4.890350877,1.39619883,"Low"
11,"Circle",8,4.808114035,1.544225146,"Low"
11,"Circle",8,4.894005848,1.180555556,"Low"
11,"Circle",8,5.082236842,1.257309942,"Low"
11,"Circle",9,2.287979351,1.167035398,"Low"
11,"Circle",9,2.287979351,1.303466077,"Low"
11,"Circle",9,2.649336283,1.425147493,"Low"
11,"Circle",9,2.551622419,1.530235988,"Low"
11,"Circle",9,2.479719764,1.454646018,"Low"
11,"Circle",9,2.304572271,1.65560472,"Low"
11,"Circle",9,2.205014749,1.734882006,"Low"
11,"Circle",9,2.335914454,1.843657817,"Low"
11,"Circle",9,2.691740413,1.701696165,"Low"
11,"Circle",9,2.74520649,1.823377581,"Low"
11,"Circle",9,2.848451327,1.788348083,"Low"
11,"Circle",9,2.977507375,1.736725664,"Low"
11,"Circle",9,3.084439528,1.85840708,"Low"
11,"Circle",9,3.379424779,1.880530973,"Low"
11,"Circle",9,3.316740413,1.9929941,"Low"
11,"Circle",9,3.410766962,1.97640118,"Low"
11,"Circle",9,3.067846608,2.015117994,"Low"
11,"Circle",9,3.143436578,2.046460177,"Low"
11,"Circle",9,2.405973451,2.138643068,"Low"
11,"Circle",9,2.048303835,1.945058997,"Low"
11,"Circle",9,2.057522124,2.099926254,"Low"
11,"Circle",9,2.109144543,2.317477876,"Low"
11,"Circle",9,2.275073746,2.265855457,"Low"
11,"Circle",9,2.310103245,2.31379056,"Low"
11,"Circle",9,2.391224189,2.332227139,"Low"
11,"Circle",9,2.164454277,2.446533923,"Low"
11,"Circle",9,2.39859882,2.610619469,"Low"
11,"Circle",9,2.437315634,2.577433628,"Low"
11,"Circle",9,2.662241888,2.866887906,"Low"
11,"Circle",9,2.758112094,2.610619469,"Low"
11,"Circle",9,2.796828909,2.439159292,"Low"
11,"Circle",9,2.868731563,2.573746313,"Low"
11,"Circle",9,2.774705015,2.689896755,"Low"
11,"Circle",9,2.870575221,2.699115044,"Low"
11,"Circle",9,2.883480826,2.317477876,"Low"
11,"Circle",9,2.999631268,2.365412979,"Low"
11,"Circle",9,3.060471976,2.328539823,"Low"
11,"Circle",9,2.912979351,2.365412979,"Low"
11,"Circle",9,2.957227139,2.466814159,"Low"
11,"Circle",9,3.003318584,2.627212389,"Low"
11,"Circle",9,3.091814159,2.640117994,"Low"
11,"Circle",9,3.222713864,2.590339233,"Low"
11,"Circle",9,3.112094395,2.522123894,"Low"
11,"Circle",9,3.125,2.488938053,"Low"
11,"Circle",9,3.064159292,2.435471976,"Low"
11,"Circle",9,3.346238938,2.32300885,"Low"
11,"Circle",9,3.416297935,2.155235988,"Low"
11,"Circle",9,2.995943953,2.181047198,"Low"
11,"Circle",9,3.32780236,2.730457227,"Low"
11,"Circle",9,3.300147493,2.665929204,"Low"
11,"Circle",9,2.842920354,2.822640118,"Low"
11,"Circle",9,2.850294985,2.852138643,"Low"
11,"Circle",9,2.839233038,2.883480826,"Low"
11,"Circle",9,2.861356932,2.927728614,"Low"
11,"Circle",9,2.811578171,2.997787611,"Low"
11,"Circle",9,2.855825959,3.02359882,"Low"
11,"Circle",9,2.852138643,3.106563422,"Low"
11,"Circle",9,2.907448378,3.123156342,"Low"
11,"Circle",9,2.924041298,3.071533923,"Low"
11,"Circle",9,2.949852507,3.043879056,"Low"
11,"Circle",9,2.973820059,3.043879056,"Low"
11,"Circle",9,2.877949853,2.977507375,"Low"
11,"Circle",9,2.898230088,2.988569322,"Low"
11,"Circle",9,2.935103245,2.984882006,"Low"
11,"Circle",9,2.949852507,2.959070796,"Low"
11,"Circle",9,2.959070796,2.944321534,"Low"
11,"Circle",9,2.933259587,2.933259587,"Low"
11,"Circle",9,2.949852507,2.916666667,"Low"
11,"Circle",9,2.966445428,2.914823009,"Low"
11,"Circle",9,3.001474926,2.850294985,"Low"
11,"Circle",9,3.027286136,2.885324484,"Low"
11,"Circle",9,3.056784661,2.903761062,"Low"
11,"Circle",9,3.069690265,2.883480826,"Low"
11,"Circle",9,3.058628319,2.866887906,"Low"
11,"Circle",9,3.062315634,2.839233038,"Low"
11,"Circle",9,3.091814159,2.830014749,"Low"
11,"Circle",9,3.084439528,2.785766962,"Low"
11,"Circle",9,3.084439528,2.940634218,"Low"
11,"Circle",9,3.125,2.853982301,"Low"
11,"Circle",9,3.106563422,2.87979351,"Low"
11,"Circle",9,3.106563422,2.901917404,"Low"
11,"Circle",9,3.134218289,2.885324484,"Low"
11,"Circle",9,3.18399705,2.892699115,"Low"
11,"Circle",9,3.128687316,2.944321534,"Low"
11,"Circle",9,3.139749263,2.774705015,"Low"
11,"Circle",9,3.16740413,2.776548673,"Low"
11,"Circle",9,3.215339233,2.813421829,"Low"
11,"Circle",9,3.266961652,2.912979351,"Low"
11,"Circle",9,3.235619469,2.907448378,"Low"
11,"Circle",9,3.237463127,2.931415929,"Low"
11,"Circle",9,3.191371681,2.918510324,"Low"
11,"Circle",9,3.215339233,2.93879056,"Low"
11,"Circle",9,3.196902655,2.953539823,"Low"
11,"Circle",9,3.246681416,2.962758112,"Low"
11,"Circle",9,3.178466077,2.995943953,"Low"
11,"Circle",9,3.230088496,3.042035398,"Low"
11,"Circle",9,3.20980826,3.045722714,"Low"
11,"Circle",9,3.215339233,3.071533923,"Low"
11,"Circle",9,3.185840708,3.032817109,"Low"
11,"Circle",9,3.180309735,3.062315634,"Low"
11,"Circle",9,3.158185841,3.071533923,"Low"
11,"Circle",9,3.152654867,3.038348083,"Low"
11,"Circle",9,3.132374631,3.027286136,"Low"
11,"Circle",9,3.125,3.069690265,"Low"
11,"Circle",9,3.102876106,3.058628319,"Low"
11,"Circle",9,3.102876106,3.099188791,"Low"
11,"Circle",9,3.075221239,3.086283186,"Low"
11,"Circle",9,3.029129794,3.054941003,"Low"
11,"Circle",9,3.047566372,3.032817109,"Low"
11,"Circle",9,3.019911504,3.038348083,"Low"
11,"Circle",9,2.992256637,3.088126844,"Low"
11,"Circle",9,3.003318584,3.110250737,"Low"
11,"Circle",9,3.045722714,3.143436578,"Low"
11,"Circle",9,3.401548673,3.241150442,"Low"
11,"Circle",9,3.408923304,3.016224189,"Low"
11,"Circle",9,3.537979351,3.038348083,"Low"
11,"Circle",9,3.700221239,3.019911504,"Low"
11,"Circle",9,3.674410029,2.914823009,"Low"
11,"Circle",9,3.526917404,2.890855457,"Low"
11,"Circle",9,3.602507375,2.889011799,"Low"
11,"Circle",9,3.661504425,2.809734513,"Low"
11,"Circle",9,3.775811209,2.84660767,"Low"
11,"Circle",9,3.768436578,2.80420354,"Low"
11,"Circle",9,3.724188791,2.625368732,"Low"
11,"Circle",9,3.773967552,2.713864307,"Low"
11,"Circle",9,3.515855457,2.181047198,"Low"
11,"Circle",9,3.50479351,2.28060472,"Low"
11,"Circle",9,3.541666667,2.407817109,"Low"
11,"Circle",9,3.678097345,2.394911504,"Low"
11,"Circle",9,3.777654867,2.3820059,"Low"
11,"Circle",9,3.921460177,2.494469027,"Low"
11,"Circle",9,3.667035398,2.19579646,"Low"
11,"Circle",9,3.598820059,2.072271386,"Low"
11,"Circle",9,3.679941003,1.935840708,"Low"
11,"Circle",9,3.777654867,2.028023599,"Low"
11,"Circle",9,3.711283186,2.042772861,"Low"
11,"Circle",9,3.801622419,2.216076696,"Low"
11,"Circle",9,3.89380531,2.208702065,"Low"
11,"Circle",9,3.980457227,2.116519174,"Low"
11,"Circle",9,4.111356932,2.114675516,"Low"
11,"Circle",9,4.183259587,2.09439528,"Low"
11,"Circle",9,4.251474926,1.983775811,"Low"
11,"Circle",9,4.33259587,2.005899705,"Low"
11,"Circle",9,4.367625369,2.122050147,"Low"
11,"Circle",9,4.35840708,2.201327434,"Low"
11,"Circle",9,4.314159292,2.22160767,"Low"
11,"Circle",9,4.292035398,2.284292035,"Low"
11,"Circle",9,4.369469027,2.311946903,"Low"
11,"Circle",9,4.411873156,2.345132743,"Low"
11,"Circle",9,4.445058997,2.35619469,"Low"
11,"Circle",9,4.454277286,2.337758112,"Low"
11,"Circle",9,4.480088496,2.310103245,"Low"
11,"Circle",9,4.415560472,2.407817109,"Low"
11,"Circle",9,4.288348083,2.477876106,"Low"
11,"Circle",9,4.142699115,2.387536873,"Low"
11,"Circle",9,4.201696165,2.588495575,"Low"
11,"Circle",9,4.325221239,2.6179941,"Low"
11,"Circle",9,4.166666667,2.693584071,"Low"
11,"Circle",9,4.056047198,2.684365782,"Low"
11,"Circle",9,4.061578171,2.798672566,"Low"
11,"Circle",9,4.089233038,2.898230088,"Low"
11,"Circle",9,4.319690265,2.833702065,"Low"
11,"Circle",9,4.293879056,2.809734513,"Low"
11,"Circle",9,4.264380531,2.828171091,"Low"
11,"Circle",9,4.362094395,2.817109145,"Low"
11,"Circle",9,4.376843658,2.791297935,"Low"
11,"Circle",9,4.375,2.76179941,"Low"
11,"Circle",9,4.367625369,2.743362832,"Low"
11,"Circle",9,4.428466077,2.748893805,"Low"
11,"Circle",9,4.448746313,2.776548673,"Low"
11,"Circle",9,4.470870206,2.771017699,"Low"
11,"Circle",9,4.454277286,2.747050147,"Low"
11,"Circle",9,4.454277286,2.684365782,"Low"
11,"Circle",9,4.511430678,2.774705015,"Low"
11,"Circle",9,4.483775811,2.837389381,"Low"
11,"Circle",9,4.454277286,2.822640118,"Low"
11,"Circle",9,4.435840708,2.842920354,"Low"
11,"Circle",9,4.424778761,2.815265487,"Low"
11,"Circle",9,4.43399705,2.789454277,"Low"
11,"Circle",9,4.402654867,2.807890855,"Low"
11,"Circle",9,4.446902655,2.936946903,"Low"
11,"Circle",9,4.323377581,2.992256637,"Low"
11,"Circle",9,4.282817109,2.970132743,"Low"
11,"Circle",9,4.07079646,3.272492625,"Low"
11,"Circle",9,4.229351032,3.219026549,"Low"
11,"Circle",9,4.817477876,2.60140118,"Low"
11,"Circle",9,4.885693215,2.466814159,"Low"
11,"Circle",9,4.880162242,2.404129794,"Low"
11,"Circle",9,4.806415929,2.380162242,"Low"
11,"Circle",9,4.765855457,2.359882006,"Low"
11,"Circle",9,4.752949853,2.389380531,"Low"
11,"Circle",9,4.808259587,2.453908555,"Low"
11,"Circle",9,4.767699115,2.413348083,"Low"
11,"Circle",9,4.693952802,2.437315634,"Low"
11,"Circle",9,4.710545723,2.470501475,"Low"
11,"Circle",9,4.681047198,2.477876106,"Low"
11,"Circle",9,4.666297935,2.446533923,"Low"
11,"Circle",9,4.848820059,2.350663717,"Low"
11,"Circle",9,4.727138643,2.284292035,"Low"
11,"Circle",9,4.72160767,2.317477876,"Low"
11,"Circle",9,4.609144543,2.304572271,"Low"
11,"Circle",9,4.585176991,2.319321534,"Low"
11,"Circle",9,4.559365782,2.348820059,"Low"
11,"Circle",9,4.542772861,2.352507375,"Low"
11,"Circle",9,4.540929204,2.363569322,"Low"
11,"Circle",9,4.55199115,2.402286136,"Low"
11,"Circle",9,4.583333333,2.426253687,"Low"
11,"Circle",9,4.581489676,2.450221239,"Low"
11,"Circle",9,4.555678466,2.435471976,"Low"
11,"Circle",9,4.548303835,2.435471976,"Low"
11,"Circle",9,4.544616519,2.481563422,"Low"
11,"Circle",9,4.544616519,2.505530973,"Low"
11,"Circle",9,4.564896755,2.501843658,"Low"
11,"Circle",9,4.531710914,2.535029499,"Low"
11,"Circle",9,4.585176991,2.005899705,"Low"
11,"Circle",9,4.629424779,2.024336283,"Low"
11,"Circle",9,4.511430678,2.109144543,"Low"
11,"Circle",9,4.483775811,2.059365782,"Low"
11,"Circle",9,4.448746313,2.075958702,"Low"
11,"Circle",9,4.421091445,2.085176991,"Low"
11,"Circle",9,4.411873156,2.127581121,"Low"
11,"Circle",9,4.43399705,2.125737463,"Low"
11,"Circle",9,4.487463127,2.151548673,"Low"
11,"Circle",9,4.443215339,2.151548673,"Low"
11,"Circle",9,4.489306785,2.186578171,"Low"
11,"Circle",9,4.469026549,2.206858407,"Low"
11,"Circle",9,4.461651917,2.17920354,"Low"
11,"Circle",9,4.504056047,2.173672566,"Low"
11,"Circle",9,4.526179941,2.184734513,"Low"
11,"Circle",9,4.546460177,2.217920354,"Low"
11,"Circle",9,4.56120944,2.228982301,"Low"
11,"Circle",9,4.548303835,2.186578171,"Low"
11,"Circle",9,4.57780236,2.193952802,"Low"
11,"Circle",9,4.59439528,2.206858407,"Low"
11,"Circle",9,4.603613569,2.234513274,"Low"
11,"Circle",9,4.618362832,2.25479351,"Low"
11,"Circle",9,4.631268437,2.236356932,"Low"
11,"Circle",9,4.657079646,2.217920354,"Low"
11,"Circle",9,4.658923304,2.182890855,"Low"
11,"Circle",9,4.647861357,2.160766962,"Low"
11,"Circle",9,4.575958702,2.110988201,"Low"
11,"Circle",9,4.647861357,2.046460177,"Low"
11,"Circle",9,4.62020649,2.063053097,"Low"
11,"Circle",9,4.699483776,2.15339233,"Low"
11,"Circle",9,4.75479351,2.186578171,"Low"
11,"Circle",9,4.658923304,2.12020649,"Low"
11,"Circle",9,4.669985251,2.105457227,"Low"
11,"Circle",9,4.771386431,2.131268437,"Low"
11,"Circle",9,4.799041298,2.13679941,"Low"
11,"Circle",9,4.706858407,2.037241888,"Low"
11,"Circle",9,4.782448378,1.957964602,"Low"
11,"Circle",9,4.758480826,1.930309735,"Low"
11,"Circle",9,4.734513274,1.941371681,"Low"
11,"Circle",9,4.736356932,1.91740413,"Low"
11,"Circle",9,4.732669617,1.889749263,"Low"
11,"Circle",9,4.699483776,1.889749263,"Low"
11,"Circle",9,4.699483776,1.919247788,"Low"
11,"Circle",9,4.705014749,1.948746313,"Low"
11,"Circle",9,4.662610619,1.943215339,"Low"
11,"Circle",9,4.599926254,1.898967552,"Low"
11,"Circle",9,4.472713864,1.808628319,"Low"
11,"Circle",9,4.424778761,1.784660767,"Low"
11,"Circle",9,4.411873156,1.777286136,"Low"
11,"Circle",9,4.424778761,1.747787611,"Low"
11,"Circle",9,4.443215339,1.723820059,"Low"
11,"Circle",9,4.378687316,1.705383481,"Low"
11,"Circle",9,4.402654867,1.819690265,"Low"
11,"Circle",9,4.164823009,1.922935103,"Low"
11,"Circle",9,4.590707965,1.73119469,"Low"
11,"Circle",9,4.57780236,1.624262537,"Low"
11,"Circle",9,4.806415929,1.863938053,"Low"
11,"Circle",9,4.874631268,1.843657817,"Low"
11,"Circle",9,4.852507375,1.980088496,"Low"
11,"Circle",9,4.782448378,2.004056047,"Low"
11,"Circle",9,4.811946903,2.016961652,"Low"
11,"Circle",9,4.806415929,2.039085546,"Low"
11,"Circle",9,4.854351032,2.063053097,"Low"
11,"Circle",9,4.869100295,2.083333333,"Low"
11,"Circle",9,4.952064897,1.821533923,"Low"
11,"Circle",9,4.887536873,1.804941003,"Low"
11,"Circle",9,4.870943953,1.764380531,"Low"
11,"Circle",9,5.046091445,1.718289086,"Low"
11,"Circle",9,5.068215339,1.736725664,"Low"
11,"Circle",9,4.996312684,1.690634218,"Low"
11,"Circle",9,5.014749263,1.670353982,"Low"
11,"Circle",9,5.005530973,1.620575221,"Low"
11,"Circle",9,4.760324484,1.674041298,"Low"
11,"Circle",9,4.73820059,1.679572271,"Low"
11,"Circle",9,4.767699115,1.622418879,"Low"
11,"Circle",9,4.776917404,1.61320059,"Low"
11,"Circle",9,4.815634218,1.616887906,"Low"
11,"Circle",9,4.846976401,1.639011799,"Low"
11,"Circle",9,4.858038348,1.659292035,"Low"
11,"Circle",9,4.852507375,1.677728614,"Low"
11,"Circle",9,4.94100295,1.622418879,"Low"
11,"Circle",9,4.907817109,1.611356932,"Low"
11,"Circle",9,4.931784661,1.52839233,"Low"
11,"Circle",9,4.959439528,1.537610619,"Low"
11,"Circle",9,5.003687316,1.541297935,"Low"
11,"Circle",9,4.985250737,1.515486726,"Low"
11,"Circle",9,4.963126844,1.484144543,"Low"
11,"Circle",9,4.907817109,1.412241888,"Low"
11,"Circle",9,4.852507375,1.419616519,"Low"
11,"Circle",9,4.872787611,1.556047198,"Low"
11,"Circle",9,4.848820059,1.541297935,"Low"
11,"Circle",9,4.775073746,1.552359882,"Low"
11,"Circle",9,4.752949853,1.567109145,"Low"
11,"Circle",9,4.712389381,1.591076696,"Low"
11,"Circle",9,4.640486726,1.473082596,"Low"
11,"Circle",9,4.673672566,1.546828909,"Low"
11,"Circle",9,4.743731563,1.321902655,"Low"
11,"Circle",9,4.649705015,1.345870206,"Low"
11,"Circle",9,4.817477876,1.146755162,"Low"
11,"Circle",9,4.426622419,1.51179941,"Low"
11,"Circle",9,3.980457227,2.300884956,"Low"
11,"Circle",9,4.068952802,2.262168142,"Low"
11,"Circle",10,2.079646018,1.523475295,"Low"
11,"Circle",10,2.18043326,1.803711283,"Low"
11,"Circle",10,2.057522124,1.89958149,"Low"
11,"Circle",10,2.364799041,1.422689897,"Low"
11,"Circle",10,2.305801991,1.189159292,"Low"
11,"Circle",10,2.554080015,1.00479351,"Low"
11,"Circle",10,2.839233038,0.975294985,"Low"
11,"Circle",10,2.694198009,1.198991519,"Low"
11,"Circle",10,2.647492625,1.457103614,"Low"
11,"Circle",10,2.492625369,1.49397677,"Low"
11,"Circle",10,2.868731563,1.663593289,"Low"
11,"Circle",10,2.895772493,1.806170723,"Low"
11,"Circle",10,3.065389012,1.801253687,"Low"
11,"Circle",10,2.190265487,2.07657264,"Low"
11,"Circle",10,2.087020649,2.128195059,"Low"
11,"Circle",10,2.11897677,2.300271018,"Low"
11,"Circle",10,2.389380531,2.329769543,"Low"
11,"Circle",10,3.013766593,2.187192109,"Low"
11,"Circle",10,2.588495575,2.268313053,"Low"
11,"Circle",10,2.364799041,2.678834808,"Low"
11,"Circle",10,3.175392699,1.934610988,"Low"
11,"Circle",10,3.300761431,2.003442109,"Low"
11,"Circle",10,3.399091077,2.077188422,"Low"
11,"Circle",10,3.381882375,2.313176622,"Low"
11,"Circle",10,3.620330015,2.089478245,"Low"
11,"Circle",10,3.671952434,1.959194322,"Low"
11,"Circle",10,3.730949484,2.192723083,"Low"
11,"Circle",10,3.674410029,2.155849926,"Low"
11,"Circle",10,3.927605088,2.040315265,"Low"
11,"Circle",10,3.807153392,2.350049779,"Low"
11,"Circle",10,3.70882559,2.399212758,"Low"
11,"Circle",10,3.571165192,2.406587389,"Low"
11,"Circle",10,3.136061947,2.330383481,"Low"
11,"Circle",10,2.80420354,2.503687316,"Low"
11,"Circle",10,2.877949853,2.514749263,"Low"
11,"Circle",10,2.988569322,2.485250737,"Low"
11,"Circle",10,2.925884956,2.367256637,"Low"
11,"Circle",10,3.283554572,2.535029499,"Low"
11,"Circle",10,3.125,2.533185841,"Low"
11,"Circle",10,3.084439528,2.664085546,"Low"
11,"Circle",10,3.014380531,2.6179941,"Low"
11,"Circle",10,2.896386431,2.629056047,"Low"
11,"Circle",10,2.77839233,2.638274336,"Low"
11,"Circle",10,2.763643068,2.918510324,"Low"
11,"Circle",10,2.87979351,2.931415929,"Low"
11,"Circle",10,2.887168142,2.94800885,"Low"
11,"Circle",10,2.84660767,3.019911504,"Low"
11,"Circle",10,2.887168142,3.04019174,"Low"
11,"Circle",10,2.896386431,2.995943953,"Low"
11,"Circle",10,2.944321534,2.935103245,"Low"
11,"Circle",10,2.977507375,2.984882006,"Low"
11,"Circle",10,2.93879056,3.010693215,"Low"
11,"Circle",10,3.0070059,3.064159292,"Low"
11,"Circle",10,2.984882006,3.056784661,"Low"
11,"Circle",10,2.975663717,3.071533923,"Low"
11,"Circle",10,3.019911504,3.10840708,"Low"
11,"Circle",10,3.029129794,3.136061947,"Low"
11,"Circle",10,2.997787611,3.171091445,"Low"
11,"Circle",10,3.073377581,3.174778761,"Low"
11,"Circle",10,3.084439528,3.113938053,"Low"
11,"Circle",10,3.130530973,3.053097345,"Low"
11,"Circle",10,3.148967552,3.089970501,"Low"
11,"Circle",10,3.150811209,3.121312684,"Low"
11,"Circle",10,3.097345133,3.064159292,"Low"
11,"Circle",10,3.058628319,3.042035398,"Low"
11,"Circle",10,3.095501475,3.027286136,"Low"
11,"Circle",10,3.161873156,3.053097345,"Low"
11,"Circle",10,3.185840708,3.064159292,"Low"
11,"Circle",10,3.204277286,3.089970501,"Low"
11,"Circle",10,3.220870206,3.053097345,"Low"
11,"Circle",10,3.207964602,3.021755162,"Low"
11,"Circle",10,3.195058997,2.979351032,"Low"
11,"Circle",10,3.156342183,2.960914454,"Low"
11,"Circle",10,3.110250737,2.955383481,"Low"
11,"Circle",10,3.115781711,2.876106195,"Low"
11,"Circle",10,3.086283186,2.868731563,"Low"
11,"Circle",10,3.102876106,2.900073746,"Low"
