"Colony","Nest","ColorID","SFZ","SFZ_Full","Area","ScaledX","ScaledY","Density","Day"
5,"Circle","Lb,P,X,X",0.166666666666667,0.166666666666667,1.557768,3.322440087,1.075404866,"High",8
5,"Circle","LB,P,P,O",0.125,0.125,1.557768,4.324618736,1.198861656,"High",8
5,"Circle","Lb,G,X,X",0.25,0.416666666666667,1.557768,3.755749818,1.237594408,"High",8
5,"Circle","LB,W,W,O",0.208333333333333,0.208333333333333,1.557768,3.426530501,1.509319172,"High",8
5,"Circle","O,O,W,W",0.166666666666667,0.375,1.557768,3.992979303,1.164972767,"High",8
5,"Circle","DB,G,Y,O",0.166666666666667,0.166666666666667,1.557768,3.880415759,0.308641975,"High",9
5,"Circle","DB,O,W,Y",0.125,0.125,1.557768,3.667392883,0.424836601,"High",9
5,"Circle","Db,Lb,X,X",0.166666666666667,0.166666666666667,1.557768,4.025659041,0.516824619,"High",9
5,"Circle","DB,W,G,G",0.166666666666667,0.375,1.557768,3.921568627,0.519244735,"High",9
5,"Circle","Db,X,X,Y",0.0833333333333333,0.375,1.557768,4.149115832,0.831517792,"High",9
5,"Circle","DB,DB,Y,B",0.25,0.25,1.557768,4.045025418,1.238803558,"High",9
5,"Circle","DB,G,W,P",0.291666666666667,0.416666666666667,1.557768,3.938513072,1.57528504,"High",9
5,"Circle","Db,B,W,Lb",0.166666666666667,0.166666666666667,1.557768,3.667392883,1.656377996,"High",9
5,"Circle","LB,LB,P,G",0.166666666666667,0.375,1.557768,4.27741467,0.691116558,"High",9
5,"Circle","LB,W,W,O",0.208333333333333,0.208333333333333,1.557768,3.698861656,0.647543573,"High",9
5,"Circle","Lb,Db,P,Lb",0.291666666666667,0.375,1.557768,3.938513072,0.749213871,"High",9
5,"Circle","LB,Y,P,W",0.125,0.125,1.557768,3.161461511,0.821835512,"High",9
5,"Circle","Lb,P,X,X",0.166666666666667,0.166666666666667,1.557768,3.880415759,0.887194989,"High",9
5,"Circle","Lb,G,X,X",0.25,0.416666666666667,1.557768,3.471314452,1.396151053,"High",9
5,"Circle","O,O,W,W",0.166666666666667,0.375,1.557768,3.703703704,0.889615105,"High",9
5,"Circle","X,Y,X,X",0.208333333333333,0.375,1.557768,3.309126725,1.03001634,"High",9
5,"Circle","X,W,X,X",0.166666666666667,0.291666666666667,1.557768,4.316145606,1.213992375,"High",9
5,"Circle","Db,Db,Lb,O",0.166666666666667,0.166666666666667,1.557768,3.509661232,0.481884058,"High",10
5,"Circle","Db,X,Lb,X",0.208333333333333,0.208333333333333,1.557768,3.56038587,0.56884058,"High",10
5,"Circle","DB,W,G,G",0.166666666666667,0.375,1.557768,3.932367754,0.717994565,"High",10
5,"Circle","DB,G,G,DB",0.291666666666667,0.375,1.557768,3.555556159,0.977657609,"High",10
5,"Circle","Db,Y,G,Lb",0.0833333333333333,0.375,1.557768,3.502414855,1.523550725,"High",10
5,"Circle","DB,G,W,P",0.291666666666667,0.416666666666667,1.557768,3.787440217,1.419686594,"High",10
5,"Circle","Db,X,X,Y",0.0833333333333333,0.375,1.557768,3.683574275,1.569443841,"High",10
5,"Circle","LB,LB,P,G",0.166666666666667,0.375,1.557768,3.628019928,0.617150362,"High",10
5,"Circle","Lb,Db,P,Lb",0.291666666666667,0.375,1.557768,3.393719203,0.790458333,"High",10
5,"Circle","Lb,G,X,X",0.25,0.416666666666667,1.557768,3.24154529,1.033211957,"High",10
5,"Circle","X,W,X,X",0.166666666666667,0.291666666666667,1.557768,3.997585145,0.681762681,"High",10
5,"Circle","X,Y,X,X",0.208333333333333,0.375,1.557768,3.958936594,1.028382246,"High",10
5,"Circle","DB,O,W,Y",0.125,0.125,1.557768,3.859649123,0.27473136,"High",11
5,"Circle","Db,Db,Lb,O",0.166666666666667,0.166666666666667,1.557768,3.296783626,0.688353436,"High",11
5,"Circle","Db,X,Lb,X",0.208333333333333,0.208333333333333,1.557768,3.803605629,0.549464547,"High",11
5,"Circle","DB,P,Y,Y",0.125,0.125,1.557768,4.186160453,0.649365863,"High",11
5,"Circle","DB,W,G,G",0.166666666666667,0.375,1.557768,3.516081871,0.924707602,"High",11
5,"Circle","Db,X,X,Y",0.0833333333333333,0.375,1.557768,3.503898026,1.090400219,"High",11
5,"Circle","DB,G,G,DB",0.291666666666667,0.375,1.557768,3.71588633,1.095272295,"High",11
5,"Circle","Db,X,X,X",0.25,0.25,1.557768,3.988792032,1.163499635,"High",11
5,"Circle","Db,Y,G,Lb",0.0833333333333333,0.375,1.557768,3.645224781,1.399853801,"High",11
5,"Circle","Db,Lb,Y,P",0.166666666666667,0.166666666666667,1.557768,4.234892178,1.480263158,"High",11
5,"Circle","Db,B,W,Lb",0.166666666666667,0.166666666666667,1.557768,3.586745249,1.653265716,"High",11
5,"Circle","DB,G,W,P",0.291666666666667,0.416666666666667,1.557768,3.999756944,1.485745614,"High",11
5,"Circle","Lb,Db,P,Lb",0.291666666666667,0.375,1.557768,4.032651681,0.897903874,"High",11
5,"Circle","LB,LB,P,G",0.166666666666667,0.375,1.557768,3.83528326,0.858918129,"High",11
5,"Circle","Lb,X,X,X",0.125,0.125,1.557768,3.114035088,0.92714364,"High",11
5,"Circle","Lb,G,X,X",0.25,0.416666666666667,1.557768,3.535575658,1.519248904,"High",11
5,"Circle","O,O,W,W",0.166666666666667,0.375,1.557768,3.927874635,1.331628289,"High",11
5,"Circle","X,X,Y,Db",0.125,0.125,1.557768,3.796295687,0.357578582,"High",11
5,"Circle","X,W,X,X",0.166666666666667,0.291666666666667,1.557768,3.313839547,0.568956506,"High",11
5,"Circle","X,Y,X,X",0.208333333333333,0.375,1.557768,3.155458699,1.005116959,"High",11
5,"Circle","DB,W,G,G",0.166666666666667,0.375,1.557768,3.644005848,0.629263523,"High",12
5,"Circle","DB,DB,Y,B",0.25,0.25,1.557768,3.85843019,0.941154971,"High",12
5,"Circle","Db,X,X,Y",0.0833333333333333,0.375,1.557768,3.697611477,0.926535088,"High",12
5,"Circle","Db,Y,G,Lb",0.0833333333333333,0.375,1.557768,3.395467836,1.167763158,"High",12
5,"Circle","DB,G,G,DB",0.291666666666667,0.375,1.557768,3.485623173,1.394371345,"High",12
5,"Circle","DB,G,W,P",0.291666666666667,0.416666666666667,1.557768,3.955897295,1.533260234,"High",12
5,"Circle","LB,LB,P,G",0.166666666666667,0.375,1.557768,3.887669956,0.483064693,"High",12
5,"Circle","Lb,Db,P,Lb",0.291666666666667,0.375,1.557768,3.870614035,0.712110746,"High",12
5,"Circle","Lb,P,X,X",0.166666666666667,0.166666666666667,1.557768,3.22002924,0.707236842,"High",12
5,"Circle","O,O,W,W",0.166666666666667,0.375,1.557768,4.082602339,1.128777412,"High",12
5,"Circle","X,W,X,X",0.166666666666667,0.291666666666667,1.557768,3.473441155,0.55372807,"High",12
5,"Circle","X,Y,X,X",0.208333333333333,0.375,1.557768,4.148391813,0.909479167,"High",12
5,"Circle","DB,W,G,G",0.166666666666667,0.375,1.557768,3.959548105,0.541180758,"High",13
5,"Circle","Db,Y,G,Lb",0.0833333333333333,0.375,1.557768,3.469387755,0.836370262,"High",13
5,"Circle","Db,X,X,Y",0.0833333333333333,0.375,1.557768,3.824708455,0.881924198,"High",13
5,"Circle","DB,G,G,DB",0.291666666666667,0.375,1.557768,3.571428571,1.004008746,"High",13
5,"Circle","DB,G,W,P",0.291666666666667,0.416666666666667,1.557768,4.207968294,1.203230685,"High",13
5,"Circle","DB,O,W,Y",0.125,0.125,1.557768,3.561711006,1.276116983,"High",13
5,"Circle","DB,DB,Y,B",0.25,0.25,1.557768,3.44509293,1.336856778,"High",13
5,"Circle","LB,W,W,O",0.208333333333333,0.208333333333333,1.557768,3.859329446,0.211370262,"High",13
5,"Circle","Lb,Lb,X,X",0.125,0.125,1.557768,3.782798834,0.413629738,"High",13
5,"Circle","Lb,Db,P,Lb",0.291666666666667,0.375,1.557768,3.447521866,0.597667638,"High",13
5,"Circle","Lb,G,X,X",0.25,0.416666666666667,1.557768,4.064626458,1.166787536,"High",13
5,"Circle","X,W,X,X",0.166666666666667,0.291666666666667,1.557768,4.136297376,0.468294461,"High",13
5,"Tube","Db,Lb,X,X",0.166666666666667,0.166666666666667,1.557768,3.820987037,0.044444444,"High",2
5,"Tube","Db,X,X,Y",0.25,0.25,1.557768,3.746912963,0.433333333,"High",2
5,"Tube","Db,Y,G,Lb",0.166666666666667,0.291666666666667,1.557768,2.830864815,0.81605,"High",2
5,"Tube","Lb,G,X,X",0.333333333333333,0.416666666666667,1.557768,3.132098148,0.858024074,"High",2
5,"Tube","O,O,W,W",0.25,0.375,1.557768,3.337037037,0.885185185,"High",2
5,"Tube","DB,G,G,DB",0.208333333333333,0.208333333333333,1.557768,2.99847793,0.952562785,"High",3
5,"Tube","Db,Lb,X,X",0.166666666666667,0.166666666666667,1.557768,3.764587139,0.934804033,"High",3
5,"Tube","Db,X,X,Y",0.25,0.25,1.557768,3.784880137,0.507357306,"High",3
5,"Tube","Db,Y,G,Lb",0.166666666666667,0.291666666666667,1.557768,2.803144977,0.899290335,"High",3
5,"Tube","Lb,G,X,X",0.333333333333333,0.416666666666667,1.557768,2.726407915,1.437722603,"High",3
5,"Tube","O,O,W,W",0.25,0.375,1.557768,2.888761416,1.693936454,"High",3
5,"Tube","DB,G,G,DB",0.208333333333333,0.208333333333333,1.557768,3.622960111,0.848054916,"High",4
5,"Tube","DB,G,W,P",0.166666666666667,0.166666666666667,1.557768,3.380726698,0.781490015,"High",4
5,"Tube","Lb,G,X,X",0.333333333333333,0.416666666666667,1.557768,3.820432464,0.789170507,"High",4
5,"Tube","Lb,W,X,X",0.25,0.25,1.557768,3.959978278,0.543394777,"High",4
5,"Tube","O,O,W,W",0.25,0.375,1.557768,3.030543049,0.866614823,"High",4
5,"Tube","DB,G,G,DB",0.208333333333333,0.208333333333333,1.557768,4.886451116,1.601231717,"High",5
5,"Tube","DB,G,W,P",0.166666666666667,0.166666666666667,1.557768,3.806774442,0.875673595,"High",5
5,"Tube","Db,Lb,X,X",0.166666666666667,0.166666666666667,1.557768,3.21978445,1.59289261,"High",5
5,"Tube","Db,X,X,Y",0.25,0.25,1.557768,3.737490377,0.062869515,"High",5
5,"Tube","Db,Y,G,Lb",0.166666666666667,0.291666666666667,1.557768,3.139593918,0.839747883,"High",5
5,"Tube","Lb,G,X,X",0.333333333333333,0.416666666666667,1.557768,2.85732679,0.865409931,"High",5
5,"Tube","O,O,W,W",0.25,0.375,1.557768,3.57582756,0.816653195,"High",5
5,"Tube","X,Y,X,X",0.125,0.125,1.557768,3.832434565,0.634463048,"High",5
5,"Tube","Db,Y,G,Lb",0.166666666666667,0.291666666666667,1.557768,2.859327217,1.221330275,"High",7
5,"Tube","Lb,G,X,X",0.333333333333333,0.416666666666667,1.557768,3.551223242,0.827599388,"High",7
5,"Tube","Lb,W,X,X",0.25,0.25,1.557768,3.822629969,0.839067278,"High",7
5,"Tube","O,O,W,W",0.25,0.375,1.557768,2.931957187,0.923165138,"High",7
5,"Tube","Lb,G,X,X",0.333333333333333,0.416666666666667,1.557768,3.582636674,0.908045977,"High",8
5,"Tube","O,O,W,W",0.25,0.375,1.557768,2.822703113,0.932950192,"High",8
5,"Tube","DB,G,W,P",0.166666666666667,0.166666666666667,1.557768,4.91251944,1.380248834,"High",9
5,"Tube","Db,Lb,X,X",0.166666666666667,0.166666666666667,1.557768,3.75777605,0.122472784,"High",9
5,"Tube","Db,X,X,Y",0.25,0.25,1.557768,3.804432348,0.417962675,"High",9
5,"Tube","Db,Y,G,Lb",0.166666666666667,0.291666666666667,1.557768,2.890746501,1.6562986,"High",9
5,"Tube","Lb,G,X,X",0.333333333333333,0.416666666666667,1.557768,3.7655521,0.760108865,"High",9
5,"Tube","Lb,W,X,X",0.25,0.25,1.557768,2.797433904,1.049766719,"High",9
5,"Tube","O,O,W,W",0.25,0.375,1.557768,3.14994168,0.869620918,"High",9
5,"Tube","DB,G,G,DB",0.208333333333333,0.208333333333333,1.557768,2.887066745,1.49882904,"High",10
5,"Tube","DB,G,W,P",0.166666666666667,0.166666666666667,1.557768,3.161592506,0.878220141,"High",10
5,"Tube","Lb,G,X,X",0.333333333333333,0.416666666666667,1.557768,3.021077283,0.884724824,"High",10
5,"Tube","Lb,W,X,X",0.25,0.25,1.557768,3.821233411,0.475540593,"High",10
5,"Tube","X,Y,X,X",0.125,0.125,1.557768,2.754357923,0.983606557,"High",10
5,"Tube","Db,X,X,Y",0.25,0.25,1.557768,3.837254902,0.437549722,"High",11
5,"Tube","Db,Y,G,Lb",0.166666666666667,0.291666666666667,1.557768,2.833333333,1.336515513,"High",11
5,"Tube","Lb,G,X,X",0.333333333333333,0.416666666666667,1.557768,3.170588235,0.930787589,"High",11
5,"Tube","Lb,W,X,X",0.25,0.25,1.557768,3.798039216,0.656324582,"High",11
5,"Tube","O,O,W,W",0.25,0.375,1.557768,2.990196078,1.666666667,"High",11
5,"Tube","DB,G,G,DB",0.208333333333333,0.208333333333333,1.557768,2.857881783,0.914083333,"High",12
5,"Tube","Db,X,X,Y",0.25,0.25,1.557768,3.776735133,0.222868217,"High",12
5,"Tube","Db,Y,G,Lb",0.166666666666667,0.291666666666667,1.557768,3.121447674,0.892118217,"High",12
5,"Tube","Lb,G,X,X",0.333333333333333,0.416666666666667,1.557768,3.511627907,0.868862403,"High",12
5,"Tube","Lb,W,X,X",0.25,0.25,1.557768,3.775193798,0.605296512,"High",12
5,"Tube","O,O,W,W",0.25,0.375,1.557768,3.111110465,1.616924419,"High",12
5,"Tube","X,Y,X,X",0.125,0.125,1.557768,3.839792636,0.271963178,"High",12
6,"Circle","Db,B,Lb,W",0.291666666666667,0.375,1.557768,3.663567597,1.000835122,"High",4
6,"Circle","DB,G,W,P",0.25,0.25,1.557768,4.295422031,1.492609084,"High",4
6,"Circle","Db,Lb,Y,P",0.25,0.25,1.557768,3.775631259,1.74713877,"High",4
6,"Circle","DB,O,Y,W",0.208333333333333,0.208333333333333,1.557768,3.639722818,0.456604077,"High",4
6,"Circle","DB,P,G,W",0.208333333333333,0.333333333333333,1.557768,3.732712804,1.452074392,"High",4
6,"Circle","DB,P,O,O",0.333333333333333,0.375,1.557768,3.720792203,1.644611946,"High",4
6,"Circle","DB,P,W,G",0.166666666666667,0.333333333333333,1.557768,4.340724249,0.938841202,"High",4
6,"Circle","DB,P,Y,Y",0.166666666666667,0.166666666666667,1.557768,3.906772175,0.781473534,"High",4
6,"Circle","Db,W,Lb,Y",0.25,0.25,1.557768,4.233428112,0.738555079,"High",4
6,"Circle","DB,W,W,DB",0,0.291666666666667,1.557768,3.17477289,0.891153433,"High",4
6,"Circle","Db,W,Y,Lb",0.166666666666667,0.166666666666667,1.557768,3.518120529,0.802932761,"High",4
6,"Circle","Db,X,W,X",0,0.291666666666667,1.557768,3.398903791,0.969837268,"High",4
6,"Circle","Db,X,X,X",0.25,0.25,1.557768,4.092752146,1.007988197,"High",4
6,"Circle","Db,X,Y,X",0.166666666666667,0.333333333333333,1.557768,3.906772175,1.235098355,"High",4
6,"Circle","X,Lb,W,X",0.25,0.25,1.557768,4.009298999,1.081902718,"High",4
6,"Circle","X,O,X,X",0.0833333333333333,0.375,1.557768,3.367905937,1.318549714,"High",4
6,"Circle","X,W,X,X",0.0833333333333333,0.291666666666667,1.557768,3.351216023,1.535527539,"High",4
6,"Circle","X,X,Lb,Lb",0.25,0.25,1.557768,3.522889843,1.342394492,"High",4
6,"Circle","X,X,W,Lb",0.291666666666667,0.375,1.557768,3.806629113,1.098592632,"High",4
6,"Circle","X,Y,Y,X",0.166666666666667,0.375,1.557768,4.090366595,1.416309013,"High",4
6,"Circle","Db,B,Lb,W",0.291666666666667,0.375,1.557768,4.168474331,1.088214027,"High",5
6,"Circle","DB,G,W,P",0.25,0.25,1.557768,3.56109906,1.65582068,"High",5
6,"Circle","Db,Lb,Y,P",0.25,0.25,1.557768,3.872017354,0.958062184,"High",5
6,"Circle","DB,O,Y,W",0.208333333333333,0.208333333333333,1.557768,3.875632683,0.780911063,"High",5
6,"Circle","DB,P,G,W",0.208333333333333,0.333333333333333,1.557768,4.132321041,1.442516269,"High",5
6,"Circle","DB,P,O,O",0.333333333333333,0.375,1.557768,3.644251627,1.272595806,"High",5
6,"Circle","DB,P,W,G",0.166666666666667,0.333333333333333,1.557768,4.284164859,0.679681851,"High",5
6,"Circle","DB,P,Y,Y",0.166666666666667,0.166666666666667,1.557768,3.528561099,0.603759942,"High",5
6,"Circle","Db,W,Lb,Y",0.25,0.25,1.557768,4.284164859,1.305133767,"High",5
6,"Circle","DB,W,W,DB",0,0.291666666666667,1.557768,3.253796095,1.037599422,"High",5
6,"Circle","Db,X,W,X",0,0.291666666666667,1.557768,3.148951555,1.005061461,"High",5
6,"Circle","LB,LB,P,G",0.208333333333333,0.208333333333333,1.557768,3.304410701,0.560375994,"High",5
6,"Circle","X,O,X,X",0.0833333333333333,0.375,1.557768,3.976861894,1.677512654,"High",5
6,"Circle","X,W,X,X",0.0833333333333333,0.291666666666667,1.557768,4.320318149,1.088214027,"High",5
6,"Circle","X,X,Lb,X",0.291666666666667,0.375,1.557768,3.803326103,1.120751988,"High",5
6,"Circle","X,X,W,Lb",0.291666666666667,0.375,1.557768,3.687635575,1.456977585,"High",5
6,"Circle","X,Y,Y,X",0.166666666666667,0.375,1.557768,3.893709328,1.453362256,"High",5
6,"Circle","Db,B,Lb,W",0.291666666666667,0.375,1.557768,4.133213262,1.244324373,"High",6
6,"Circle","Db,Lb,Y,P",0.25,0.25,1.557768,3.568100358,1.245519713,"High",6
6,"Circle","DB,P,O,O",0.333333333333333,0.375,1.557768,3.712664875,1.244324373,"High",6
6,"Circle","DB,P,W,G",0.166666666666667,0.333333333333333,1.557768,3.173835125,0.727598566,"High",6
6,"Circle","DB,P,Y,Y",0.166666666666667,0.166666666666667,1.557768,4.326761649,1.413978495,"High",6
6,"Circle","Db,W,Lb,Y",0.25,0.25,1.557768,4.216845878,1.335125448,"High",6
6,"Circle","Db,W,Y,Lb",0.166666666666667,0.166666666666667,1.557768,4.166666667,0.940860215,"High",6
6,"Circle","Db,X,W,X",0,0.291666666666667,1.557768,3.370967742,1.622460573,"High",6
6,"Circle","Db,X,Y,X",0.166666666666667,0.333333333333333,1.557768,3.879928315,1.335125448,"High",6
6,"Circle","LB,LB,P,G",0.208333333333333,0.208333333333333,1.557768,3.507168459,1.191756272,"High",6
6,"Circle","LB,P,P,O",0.166666666666667,0.166666666666667,1.557768,3.32437276,0.88172043,"High",6
6,"Circle","LB,W,P,B",0.166666666666667,0.166666666666667,1.557768,3.801075269,0.958781362,"High",6
6,"Circle","X,Lb,W,X",0.25,0.25,1.557768,4.03524552,1.194145161,"High",6
6,"Circle","X,X,Lb,Lb",0.25,0.25,1.557768,3.78912724,1.067503584,"High",6
6,"Circle","X,X,Lb,X",0.291666666666667,0.375,1.557768,3.980286738,1.502388889,"High",6
6,"Circle","X,X,W,Lb",0.291666666666667,0.375,1.557768,3.609915771,1.425926523,"High",6
6,"Circle","X,X,W,X",0.166666666666667,0.166666666666667,1.557768,3.887096774,0.541218638,"High",6
6,"Circle","X,X,Y,X",0.125,0.125,1.557768,3.779569892,1.373356631,"High",6
6,"Circle","Db,B,Lb,W",0.291666666666667,0.375,1.557768,3.862491001,1.479481641,"High",7
6,"Circle","DB,G,W,P",0.25,0.25,1.557768,3.088552916,0.910727142,"High",7
6,"Circle","Db,Lb,Y,P",0.25,0.25,1.557768,3.516918647,1.018718503,"High",7
6,"Circle","DB,P,G,W",0.208333333333333,0.333333333333333,1.557768,4.103671706,1.360691145,"High",7
6,"Circle","DB,P,O,O",0.333333333333333,0.375,1.557768,3.714902808,1.594672426,"High",7
6,"Circle","DB,P,W,G",0.166666666666667,0.333333333333333,1.557768,3.804895608,0.773938085,"High",7
6,"Circle","DB,W,W,DB",0,0.291666666666667,1.557768,3.588912887,1.328293737,"High",7
6,"Circle","Db,W,Y,Lb",0.166666666666667,0.166666666666667,1.557768,3.07775378,1.205903528,"High",7
6,"Circle","Db,X,W,X",0,0.291666666666667,1.557768,3.14974802,1.126709863,"High",7
6,"Circle","Db,X,X,X",0.25,0.25,1.557768,3.333333333,1.004319654,"High",7
6,"Circle","Db,X,Y,X",0.166666666666667,0.333333333333333,1.557768,3.405327574,1.187904968,"High",7
6,"Circle","Lb,Lb,X,X",0.166666666666667,0.166666666666667,1.557768,3.704103672,0.203383729,"High",7
6,"Circle","Lb,O,X,X",0.208333333333333,0.208333333333333,1.557768,4.240460763,0.642548596,"High",7
6,"Circle","LB,P,P,O",0.166666666666667,0.166666666666667,1.557768,3.642908567,0.408567315,"High",7
6,"Circle","LB,W,P,B",0.166666666666667,0.166666666666667,1.557768,4.330453564,0.935925126,"High",7
6,"Circle","X,Lb,W,X",0.25,0.25,1.557768,4.182865371,1.573074154,"High",7
6,"Circle","X,O,X,X",0.0833333333333333,0.375,1.557768,4.193664507,0.957523398,"High",7
6,"Circle","X,W,X,X",0.0833333333333333,0.291666666666667,1.557768,3.376529878,0.534557235,"High",7
6,"Circle","X,X,Lb,Lb",0.25,0.25,1.557768,3.930885529,0.881929446,"High",7
6,"Circle","X,X,Lb,X",0.291666666666667,0.375,1.557768,3.513318934,1.389488841,"High",7
6,"Circle","X,X,W,X",0.166666666666667,0.166666666666667,1.557768,4.211663067,1.205903528,"High",7
6,"Circle","X,X,Y,X",0.125,0.125,1.557768,3.815694744,0.512958963,"High",7
6,"Circle","X,Y,Y,X",0.166666666666667,0.375,1.557768,3.974082073,1.166306695,"High",7
6,"Circle","DB,G,W,P",0.25,0.25,1.557768,3.121408046,1.332614943,"High",8
6,"Circle","DB,O,Y,W",0.208333333333333,0.208333333333333,1.557768,3.850574713,0.38433908,"High",8
6,"Circle","DB,P,G,W",0.208333333333333,0.333333333333333,1.557768,3.958333333,1.467313218,"High",8
6,"Circle","Db,X,W,X",0,0.291666666666667,1.557768,4.360632184,1.402658046,"High",8
6,"Circle","Db,X,Y,X",0.166666666666667,0.333333333333333,1.557768,4.170258621,1.37033046,"High",8
6,"Circle","LB,LB,P,G",0.208333333333333,0.208333333333333,1.557768,3.670977011,0.405890805,"High",8
6,"Circle","Lb,O,X,X",0.208333333333333,0.208333333333333,1.557768,4.105603448,0.524425287,"High",8
6,"Circle","LB,P,P,O",0.166666666666667,0.166666666666667,1.557768,3.656609195,0.33045977,"High",8
6,"Circle","LB,W,P,B",0.166666666666667,0.166666666666667,1.557768,3.387212644,1.625359195,"High",8
6,"Circle","X,O,X,X",0.0833333333333333,0.375,1.557768,4.206178161,1.603807471,"High",8
6,"Circle","X,W,X,X",0.0833333333333333,0.291666666666667,1.557768,3.08908046,1.14762931,"High",8
6,"Circle","X,X,Lb,X",0.291666666666667,0.375,1.557768,3.624281609,1.470905172,"High",8
6,"Circle","X,X,W,Lb",0.291666666666667,0.375,1.557768,4.069683908,1.503232759,"High",8
6,"Circle","X,Y,Y,X",0.166666666666667,0.375,1.557768,3.915229885,1.284123563,"High",8
6,"Circle","Db,B,Lb,W",0.291666666666667,0.375,1.557768,4.011752137,1.180555556,"High",9
6,"Circle","DB,O,Y,W",0.208333333333333,0.208333333333333,1.557768,3.712606838,0.46474359,"High",9
6,"Circle","DB,P,G,W",0.208333333333333,0.333333333333333,1.557768,3.887108262,1.636396011,"High",9
6,"Circle","DB,P,O,O",0.333333333333333,0.375,1.557768,4.104344729,1.422720798,"High",9
6,"Circle","DB,P,W,G",0.166666666666667,0.333333333333333,1.557768,3.764265335,0.20477208,"High",9
6,"Circle","Db,W,Lb,Y",0.25,0.25,1.557768,4.11502849,0.913461538,"High",9
6,"Circle","Db,X,W,X",0,0.291666666666667,1.557768,4.389245014,0.99537037,"High",9
6,"Circle","Db,X,X,X",0.25,0.25,1.557768,3.459757835,1.422720798,"High",9
6,"Circle","Db,X,Y,X",0.166666666666667,0.333333333333333,1.557768,3.826566952,1.436965812,"High",9
6,"Circle","LB,LB,P,G",0.208333333333333,0.208333333333333,1.557768,3.135683761,0.817307692,"High",9
6,"Circle","Lb,Lb,X,X",0.166666666666667,0.166666666666667,1.557768,3.74465812,0.93482906,"High",9
6,"Circle","Lb,O,X,X",0.208333333333333,0.208333333333333,1.557768,3.360042735,0.560897436,"High",9
6,"Circle","X,Lb,W,X",0.25,0.25,1.557768,3.520299145,0.956196581,"High",9
6,"Circle","X,O,X,X",0.0833333333333333,0.375,1.557768,3.648504274,1.737891738,"High",9
6,"Circle","X,X,Lb,Lb",0.25,0.25,1.557768,3.474002849,1.45477208,"High",9
6,"Circle","X,X,Lb,X",0.291666666666667,0.375,1.557768,4.047364672,1.518874644,"High",9
6,"Circle","X,X,W,Lb",0.291666666666667,0.375,1.557768,3.787393162,1.241096866,"High",9
6,"Circle","X,X,W,X",0.166666666666667,0.166666666666667,1.557768,4.097222222,0.471866097,"High",9
6,"Circle","X,Y,Y,X",0.166666666666667,0.375,1.557768,3.513176638,1.102207977,"High",9
6,"Circle","Db,B,Lb,W",0.291666666666667,0.375,1.557768,4.055080128,1.224827647,"High",10
6,"Circle","DB,O,Y,W",0.208333333333333,0.208333333333333,1.557768,3.770179843,0.544301706,"High",10
6,"Circle","DB,P,O,O",0.333333333333333,0.375,1.557768,3.822412749,1.393034826,"High",10
6,"Circle","Db,W,Lb,Y",0.25,0.25,1.557768,3.727444801,1.082681237,"High",10
6,"Circle","DB,W,W,DB",0,0.291666666666667,1.557768,3.96011396,0.949418977,"High",10
6,"Circle","Db,X,W,X",0,0.291666666666667,1.557768,4.017094017,0.470859986,"High",10
6,"Circle","Db,X,X,X",0.25,0.25,1.557768,3.53988604,1.269841862,"High",10
6,"Circle","Db,X,Y,X",0.166666666666667,0.333333333333333,1.557768,3.679962607,1.535181237,"High",10
6,"Circle","Lb,Lb,X,X",0.166666666666667,0.166666666666667,1.557768,3.606362179,0.354774343,"High",10
6,"Circle","LB,W,P,B",0.166666666666667,0.166666666666667,1.557768,4.226020299,1.492537313,"High",10
6,"Circle","X,O,X,X",0.0833333333333333,0.375,1.557768,3.886515313,1.184554016,"High",10
6,"Circle","X,W,X,X",0.0833333333333333,0.291666666666667,1.557768,4.247387821,0.665126155,"High",10
6,"Circle","X,X,Lb,Lb",0.25,0.25,1.557768,3.677587251,1.198768657,"High",10
6,"Circle","X,X,Lb,X",0.291666666666667,0.375,1.557768,3.596866097,1.44278607,"High",10
6,"Circle","X,X,W,Lb",0.291666666666667,0.375,1.557768,3.922127849,1.05188344,"High",10
6,"Circle","X,Y,Y,X",0.166666666666667,0.375,1.557768,3.430674858,1.549395878,"High",10
6,"Circle","Db,B,Lb,W",0.291666666666667,0.375,1.557768,3.951283297,1.402687185,"High",11
6,"Circle","DB,G,W,P",0.25,0.25,1.557768,3.526517279,1.282697984,"High",11
6,"Circle","DB,P,G,W",0.208333333333333,0.333333333333333,1.557768,3.692104032,1.352291217,"High",11
6,"Circle","DB,P,O,O",0.333333333333333,0.375,1.557768,3.740100792,1.217302016,"High",11
6,"Circle","DB,P,W,G",0.166666666666667,0.333333333333333,1.557768,3.850491361,0.655147588,"High",11
6,"Circle","Db,W,Lb,Y",0.25,0.25,1.557768,3.377730382,0.878929086,"High",11
6,"Circle","DB,W,W,DB",0,0.291666666666667,1.557768,3.936884449,1.157307415,"High",11
6,"Circle","Db,X,X,X",0.25,0.25,1.557768,3.656106911,0.960523758,"High",11
6,"Circle","Db,X,Y,X",0.166666666666667,0.333333333333333,1.557768,4.35925126,1.357091433,"High",11
6,"Circle","Lb,O,X,X",0.208333333333333,0.208333333333333,1.557768,3.548115551,0.679145068,"High",11
6,"Circle","LB,P,P,O",0.166666666666667,0.166666666666667,1.557768,4.013678906,0.434364651,"High",11
